Mwidth,h,snapshot,cell,t,center_index,relative_center_cells,A,A_over_h2,profile_relL2,correlation
1006,0.012491422081867964,684,1368,17.088265407995376,2318.0044504078724,213.75445040787235,1.8328141632537632e-05,0.11746126282920936,0.001801660117880332,0.9999983770090926
1006,0.012491422081867964,685,1370,17.11324825215911,2320.8277280730463,216.57772807304627,1.832814169752027e-05,0.11746126324566962,0.0018016614903391545,0.99999837700662
1006,0.012491422081867964,686,1372,17.138231096322848,2323.6510056715115,219.40100567151148,1.8328141866192762e-05,0.1174612643266567,0.0018016544305502406,0.9999983770193392
1006,0.012491422081867964,687,1374,17.163213940486582,2326.474283320623,222.22428332062282,1.8328141581408094e-05,0.11746126250153076,0.0018016681106199557,0.9999983769946926
1006,0.012491422081867964,688,1376,17.18819678465032,2329.29756094496,225.04756094495997,1.832814204717764e-05,0.1174612654865513,0.0018016532965525766,0.9999983770213828
1006,0.012491422081867964,689,1378,17.213179628814054,2332.1208385343816,227.87083853438162,1.8328141622527536e-05,0.11746126276505674,0.001801664672832506,0.9999983770008863
1006,0.012491422081867964,690,1380,17.23816247297779,2334.944116194027,230.69411619402717,1.8328141901755088e-05,0.11746126455456828,0.00180163514222425,0.9999983770540904
1006,0.012491422081867964,691,1382,17.263145317141525,2337.7673937954783,233.51739379547826,1.8328141814047516e-05,0.11746126399246862,0.001801657755709011,0.9999983770133489
1006,0.012491422081867964,692,1384,17.288128161305263,2340.5906714419602,236.34067144196024,1.8328141700847417e-05,0.11746126326699263,0.0018016547181156765,0.9999983770188217
1006,0.012491422081867964,693,1386,17.313111005468997,2343.4139490751118,239.16394907511176,1.8328141975223653e-05,0.11746126502541308,0.001801651712922889,0.9999983770242354
1006,0.012491422081867964,694,1388,17.338093849632735,2346.237226722892,241.98722672289205,1.8328141889794823e-05,0.11746126447791741,0.0018016417907537536,0.9999983770421114
1006,0.012491422081867964,695,1390,17.36307669379647,2349.0605043539435,244.81050435394354,1.832814180748712e-05,0.1174612639504244,0.0018016451525266967,0.999998377036055
1006,0.012491422081867964,696,1392,17.388059537960206,2351.883781936395,247.63378193639483,1.832814207292005e-05,0.11746126565152905,0.0018016455967066777,0.9999983770352548
1006,0.012491422081867964,697,1394,17.41304238212394,2354.7070595324044,250.4570595324044,1.832814176294781e-05,0.11746126366498119,0.0018016570623478083,0.9999983770145976
1006,0.012491422081867964,698,1396,17.438025226287678,2357.5303372331414,253.28033723314138,1.8328141955149988e-05,0.11746126489676513,0.0018016457160606465,0.9999983770350401
1006,0.012491422081867964,699,1398,17.463008070451412,2360.353614807693,256.1036148076928,1.832814172106425e-05,0.11746126339655813,0.0018016452168814411,0.9999983770359394
1006,0.012491422081867964,700,1400,17.48799091461515,2363.176892426747,258.92689242674714,1.832814182892936e-05,0.11746126408784327,0.0018016497731788493,0.9999983770277306
1006,0.012491422081867964,701,1402,17.512973758778887,2366.0001700299586,261.75017002995855,1.8328141832296716e-05,0.11746126410942395,0.001801655288782658,0.9999983770177928
1006,0.012491422081867964,702,1404,17.53795660294262,2368.8234476481257,264.5734476481257,1.8328141721930423e-05,0.11746126340210924,0.0018016519417806182,0.9999983770238234
1006,0.012491422081867964,703,1406,17.56293944710636,2371.6467252817893,267.39672528178926,1.8328142145925637e-05,0.11746126611940673,0.0018016461644533564,0.9999983770342321
1006,0.012491422081867964,704,1408,17.587922291270093,2374.470002942689,270.220002942689,1.832814217248007e-05,0.11746126628958858,0.0018016421222674858,0.9999983770415148
1006,0.012491422081867964,705,1410,17.61290513543383,2377.293280567275,273.0432805672749,1.8328142043684182e-05,0.11746126546416244,0.0018016501201221927,0.9999983770271056
1006,0.012491422081867964,706,1412,17.637887979597565,2380.1165582494978,275.86655824949776,1.8328141675174706e-05,0.11746126310246155,0.0018016643453498845,0.9999983770014761
