label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_equal_c,4.8,4800,1.0,abs,0.02,20.0,0.001,0.0,0.0004805817783591108,,,,
c0_equal_c,4.82,4820,1.0,abs,0.02,20.0,0.001,0.0,0.0007123223118531599,,,,
c0_equal_c,4.84,4840,1.0,abs,0.02,20.0,0.001,0.0,0.0004541182706086985,,,,
c0_equal_c,4.86,4860,1.0,abs,0.02,20.0,0.001,0.0,0.00046238858114819407,,,,
c0_equal_c,4.88,4880,1.0,abs,0.02,20.0,0.001,0.0,0.000636002757843654,,,,
c0_equal_c,4.9,4900,1.0,abs,0.02,20.0,0.001,0.0,0.0004007864827931297,,,,
c0_equal_c,4.92,4920,1.0,abs,0.02,20.0,0.001,0.0,0.000528808024597203,,,,
c0_equal_c,4.94,4940,1.0,abs,0.02,20.0,0.001,0.0,0.00048356217497242776,,,,
c0_equal_c,4.96,4960,1.0,abs,0.02,20.0,0.001,0.0,0.00031470843269988127,,,,
c0_equal_c,4.98,4980,1.0,abs,0.02,20.0,0.001,0.0,0.0005390072601575827,,,,
c0_equal_c,5.0,5000,1.0,abs,0.02,20.0,0.001,0.0,0.0004088163438993453,,,,
c0_equal_c,5.0200000000000005,5020,1.0,abs,0.02,20.0,0.001,0.0,0.0007285162666938951,,,,
c0_equal_c,5.04,5040,1.0,abs,0.02,20.0,0.001,0.0,0.00045011973440815014,,,,
c0_equal_c,5.0600000000000005,5060,1.0,abs,0.02,20.0,0.001,0.0,0.0005850678509551756,,,,
c0_equal_c,5.08,5080,1.0,abs,0.02,20.0,0.001,0.0,0.0005161789693625601,,,,
c0_equal_c,5.1000000000000005,5100,1.0,abs,0.02,20.0,0.001,0.0,0.0006534452509103661,,,,
c0_equal_c,5.12,5120,1.0,abs,0.02,20.0,0.001,0.0,0.0006018661521355679,,,,
c0_equal_c,5.14,5140,1.0,abs,0.02,20.0,0.001,0.0,0.0005178199808407216,,,,
c0_equal_c,5.16,5160,1.0,abs,0.02,20.0,0.001,0.0,0.0008115223727053715,,,,
