label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
baseline,1.1400000000000001,1140,0.0,abs,0.02,20.0,0.001,1.0,0.1145658002456661,0.8673119556407476,0.49776497627155547,0.0576142660011867,3.1959146214977725
baseline,1.16,1160,0.0,abs,0.02,20.0,0.001,1.0,0.11133616090357888,0.8801147810830549,0.47476096313737365,0.05709529433841142,3.2058903368429785
baseline,1.18,1180,0.0,abs,0.02,20.0,0.001,1.0,0.09613086643584032,0.9152734384077449,0.4028331328791914,0.05218037469886608,3.2150726310358966
baseline,1.2,1200,0.0,abs,0.02,20.0,0.001,1.0,0.10239648073828832,0.913971053389255,0.40577939026832766,0.05552041053624347,3.405704011764932
baseline,1.22,1220,0.0,abs,0.02,20.0,0.001,1.0,0.10892665378065555,0.880866323716724,0.4733651019475173,0.0681862920545598,3.4143341209693876
baseline,1.24,1240,0.0,abs,0.02,20.0,0.001,1.0,0.10639804246235239,0.9051272092660158,0.4251408414235383,0.061847980956760744,3.4173810723825966
baseline,1.26,1260,0.0,abs,0.02,20.0,0.001,1.0,0.09820769974067715,0.9139176341091897,0.4058996896577544,0.059799742312907966,3.4243950163498322
baseline,1.28,1280,0.0,abs,0.02,20.0,0.001,1.0,0.1111924287712844,0.9143284851761895,0.4049733586242611,0.057232809436882776,3.049546093148633
baseline,1.3,1300,0.0,abs,0.02,20.0,0.001,1.0,0.11407229372275954,0.904664187080201,0.42612522644701406,0.05821055303846343,3.0591473184889466
baseline,1.32,1320,0.0,abs,0.02,20.0,0.001,1.0,0.10644343757260533,0.9162005493759244,0.4007200435756293,0.054565904141314875,3.0697969852065494
baseline,1.34,1340,0.0,abs,0.02,20.0,0.001,1.0,0.09738041192084516,0.9140111110029896,0.4056891531247548,0.05518687923371027,2.970120997737574
baseline,1.36,1360,0.0,abs,0.02,20.0,0.001,1.0,0.10719574903617043,0.9027956254293246,0.4300698300342336,0.0622932552923029,3.398186442203645
baseline,1.3800000000000001,1380,0.0,abs,0.02,20.0,0.001,1.0,0.10834719214637964,0.9004844344070283,0.43488824241482316,0.06023039801996033,3.4007345148159818
baseline,1.4000000000000001,1400,0.0,abs,0.02,20.0,0.001,1.0,0.10033590147719464,0.9177162899082771,0.39723646765747356,0.0564438349835249,3.000417792692243
baseline,1.42,1420,0.0,abs,0.02,20.0,0.001,1.0,0.10535565901402405,0.9151819038802496,0.4030410435800819,0.05341062919195833,2.9004488111446154
baseline,1.44,1440,0.0,abs,0.02,20.0,0.001,1.0,0.1141098503235687,0.9005462251956643,0.4347602745029034,0.057557532407676554,2.910934618685106
baseline,1.46,1460,0.0,abs,0.02,20.0,0.001,1.0,0.1121069103689742,0.9091800548398622,0.41640320349558435,0.05780307878297879,2.9205216019656923
baseline,1.48,1480,0.0,abs,0.02,20.0,0.001,1.0,0.09972985083146077,0.9292943554462452,0.3693399530727045,0.05203969671299791,2.9305096475357804
baseline,1.5,1500,0.0,abs,0.02,20.0,0.001,1.0,0.10405028105713245,0.9188657525280569,0.39457030910985624,0.05371081555703399,2.833658836391214
