label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_half,21.98,21980,0.5,abs,0.02,20.0,0.001,0.5,0.0038542533417919786,0.5985635383691265,0.8010753338700622,0.0028841088106523124,3.430164020859383
c0_half,22.0,22000,0.5,abs,0.02,20.0,0.001,0.5,0.0014587152951413764,,,,
c0_half,22.02,22020,0.5,abs,0.02,20.0,0.001,0.5,0.005677505718751124,0.668398757675284,0.7438031330521114,0.0036672486875865703,3.438746835935305
c0_half,22.04,22040,0.5,abs,0.02,20.0,0.001,0.5,0.003073622916527836,0.8727735004842652,0.4881254109882441,0.0017442690033731341,3.3932664033042705
c0_half,22.06,22060,0.5,abs,0.02,20.0,0.001,0.5,0.008108556964574692,0.6395058699762547,0.7687862136289344,0.005535410162949126,3.4363065591512907
c0_half,22.080000000000002,22080,0.5,abs,0.02,20.0,0.001,0.5,0.00345967191074544,0.8659562160938991,0.5001198174521145,0.002085003594308143,3.3771908141005476
c0_half,22.1,22100,0.5,abs,0.02,20.0,0.001,0.5,0.008450242550173735,0.5687657651474045,0.8224995467453388,0.00611746686199588,3.42870177471724
c0_half,22.12,22120,0.5,abs,0.02,20.0,0.001,0.5,0.0035698756548890333,0.8869275127280984,0.4619086350848498,0.001690046887887659,3.468930466455806
c0_half,22.14,22140,0.5,abs,0.02,20.0,0.001,0.5,0.007300277031662258,0.5852844618932047,0.8108280327334408,0.0052715854588467875,3.4265226746464705
c0_half,22.16,22160,0.5,abs,0.02,20.0,0.001,0.5,0.002837960031770725,,,,
c0_half,22.18,22180,0.5,abs,0.02,20.0,0.001,0.5,0.006105263176052009,0.5517251663658328,0.8340259832874478,0.004492134951220872,3.426945935045808
c0_half,22.2,22200,0.5,abs,0.02,20.0,0.001,0.5,0.0025714315156384793,,,,
c0_half,22.22,22220,0.5,abs,0.02,20.0,0.001,0.5,0.0054710312862945795,0.6882095438385223,0.7255119735535539,0.0035306813514250973,3.433521388961765
c0_half,22.240000000000002,22240,0.5,abs,0.02,20.0,0.001,0.5,0.002871028291147077,,,,
c0_half,22.26,22260,0.5,abs,0.02,20.0,0.001,0.5,0.007136751592903458,0.5747974120310118,0.8182957503998486,0.005003470995204115,3.421368444470847
c0_half,22.28,22280,0.5,abs,0.02,20.0,0.001,0.5,0.004435059895973159,0.7678067960578235,0.6406814527730763,0.002564698690865837,3.4528673545800075
c0_half,22.3,22300,0.5,abs,0.02,20.0,0.001,0.5,0.006507078664003223,0.6262435173799249,0.7796275116615753,0.004385544250490934,3.417548801295691
c0_half,22.32,22320,0.5,abs,0.02,20.0,0.001,0.5,0.0043786688530783905,0.746968097932053,0.664859880479918,0.002615378641852343,3.4509345707552157
c0_half,22.34,22340,0.5,abs,0.02,20.0,0.001,0.5,0.005967490012149292,0.7223038801489782,0.6915758127072771,0.003640514008580817,3.415230776909837
c0_half,22.36,22360,0.5,abs,0.02,20.0,0.001,0.5,0.005209192693292407,0.7462169027135601,0.6657028872587087,0.0032265619239637633,3.449054159185561
c0_half,22.38,22380,0.5,abs,0.02,20.0,0.001,0.5,0.005937267280671244,0.6810234625163272,0.7322615949933963,0.003919455611402128,3.411380574755178
c0_half,22.400000000000002,22400,0.5,abs,0.02,20.0,0.001,0.5,0.005298578939564458,0.689515209776561,0.7242712029942825,0.003387092339262814,3.4438905537526487
c0_half,22.42,22420,0.5,abs,0.02,20.0,0.001,0.5,0.0041556632839374035,0.5564638038500864,0.8308718523362627,0.003240664833978103,3.4039340013428223
c0_half,22.44,22440,0.5,abs,0.02,20.0,0.001,0.5,0.002949916276482066,,,,
c0_half,22.46,22460,0.5,abs,0.02,20.0,0.001,0.5,0.0031985930240415413,0.7450093906031101,0.6670539767613882,0.001890907570632404,3.4265612387234476
c0_half,22.48,22480,0.5,abs,0.02,20.0,0.001,0.5,0.0013252734416582938,,,,
c0_half,22.5,22500,0.5,abs,0.02,20.0,0.001,0.5,0.004519097922575948,0.7012005054468115,0.7129641303467772,0.0027662221891121865,3.420583079167219
c0_half,22.52,22520,0.5,abs,0.02,20.0,0.001,0.5,0.0024918966291679434,,,,
