A,v,vth,delta,resid
0.1710966931392243,3.534910620509227,3.5349103274239466,2.930852804894357e-07,1.2169687766596213e-05
0.1710966931391868,3.534910636671841,3.534910327423172,3.0924866889492364e-07,1.2169687766596213e-05
0.1710966931392243,3.5349106432637227,3.5349103274239466,3.1583977611049363e-07,1.216968084990834e-05
0.1710966931391868,3.5349106086075115,3.534910327423172,2.8118433936796805e-07,1.2169670667701576e-05
0.1710966931392691,3.5349105709386843,3.534910327424872,2.4351381222587065e-07,1.2169687766596213e-05
0.171096693139484,3.53491060955862,3.5349103274293108,2.8212930924809143e-07,1.2169712297846626e-05
0.1710966931390006,3.534910629175563,3.5349103274193263,3.0175623688677433e-07,1.216968084990834e-05
0.1710966931392243,3.5349106465278886,3.5349103274239466,3.1910394193701563e-07,1.2169670667701576e-05
0.1710966931389559,3.534910573940991,3.5349103274184026,2.465225885650568e-07,1.216968084990834e-05
0.1710966931392243,3.5349106355329054,3.5349103274239466,3.0810895879085365e-07,1.2169716169214135e-05
0.1710966931390006,3.534910603525228,3.5349103274193263,2.7610590169757643e-07,1.2169716169214135e-05
0.1710966931389559,3.5349106203512686,3.5349103274184026,2.929328659639907e-07,1.2169716169214135e-05
0.1710966931391868,3.5349105952222906,3.534910327423172,2.677991184363293e-07,1.2169670667701576e-05
0.1710966931391868,3.534910573499115,3.534910327423172,2.4607594273362565e-07,1.2169670667701576e-05
0.1710966931392243,3.53491059786696,3.5349103274239466,2.7044301331713427e-07,1.2169712297846626e-05
0.1710966931391868,3.5349106009399023,3.534910327423172,2.7351673015374445e-07,1.2169667345951852e-05
0.1710966931391868,3.5349106006620006,3.534910327423172,2.732388284520937e-07,1.2169712297846626e-05
0.1710966931392691,3.5349106384993303,3.534910327424872,3.110744581924507e-07,1.2169716169214135e-05
0.1710966931391868,3.5349106137962036,3.534910327423172,2.8637303151057836e-07,1.216968084990834e-05
0.1710966931390006,3.534910600777745,3.5349103274193263,2.7335841856768184e-07,1.2169718324588554e-05
0.1710966931389559,3.534910608829371,3.5349103274184026,2.8141096830580636e-07,1.2169712297846626e-05
0.1710966931392243,3.5349106026635804,3.5349103274239466,2.752396337513119e-07,1.2169687766596213e-05
0.1710966931390006,3.5349105724633194,3.5349103274193263,2.4504399309677183e-07,1.216968084990834e-05
0.1710966931390006,3.5349105753798242,3.5349103274193263,2.47960497912203e-07,1.2169670667701576e-05
0.1710966931390006,3.5349106643436827,3.5349103274193263,3.369243564144142e-07,1.2169716169214135e-05
0.1710966931389559,3.5349105754523205,3.5349103274184026,2.4803391784899986e-07,1.216968084990834e-05
0.1710966931391868,3.5349106574919533,3.534910327423172,3.300687811957914e-07,1.216968084990834e-05
0.1710966931391868,3.534910574507405,3.534910327423172,2.470842330737355e-07,1.2169667345951852e-05
0.1710966931389559,3.5349106042760834,3.5349103274184026,2.7685768078100637e-07,1.2169718324588554e-05
0.1710966931392691,3.5349105975742057,3.534910327424872,2.7014933356994675e-07,1.2169712297846626e-05
0.1710966931390006,3.5349106320116075,3.5349103274193263,3.0459228117507564e-07,1.2169718324588554e-05
0.1710966931392243,3.534910603505144,3.5349103274239466,2.760811974589217e-07,1.2169712297846626e-05
0.1710966931392243,3.5349106237495076,3.5349103274239466,2.9632556097780594e-07,1.2169716169214135e-05
0.1710966931392243,3.5349106114261843,3.5349103274239466,2.840022377270657e-07,1.216968084990834e-05
0.1710966931390006,3.5349105764317943,3.5349103274193263,2.4901246797881527e-07,1.2169670667701576e-05
0.1710966931390006,3.534910571276876,3.5349103274193263,2.438575497087925e-07,1.216968084990834e-05
0.1710966931391868,3.5349105733352326,3.534910327423172,2.459120604925147e-07,1.216968084990834e-05
0.1710966931392691,3.5349105996971915,3.534910327424872,2.7227231935711416e-07,1.2169687766596213e-05
0.1710966931391868,3.5349106344797296,3.534910327423172,3.070565575136186e-07,1.216968084990834e-05
