A,v,vth,delta,resid
0.1025621703856176,2.118340031788835,2.1183389007435167,1.131045318292223e-06,8.627749265554245e-05
0.1025621698045938,2.1183398735007017,2.118338888750285,9.847504167659338e-07,8.603261724920812e-05
0.1025621702613427,2.1183401468674643,2.11833889817829,1.2486891742824469e-06,8.69985475179113e-05
0.1025621703873289,2.1183400378306896,2.1183389007788405,1.1370518491204962e-06,8.608002429236154e-05
0.1025621703872863,2.1183400499354357,2.1183389007779607,1.1491574749555866e-06,8.609391311632535e-05
0.102562169779472,2.1183399346926635,2.1183388882317318,1.046460931686255e-06,8.603261724920812e-05
0.1025621703873877,2.118339978151993,2.118338900780054,1.0773719387735525e-06,8.606423113300073e-05
0.1025621703872863,2.1183400164540678,2.1183389007779607,1.115676107055208e-06,8.609391311632535e-05
0.1025621703873289,2.1183400718012404,2.1183389007788405,1.1710223999372715e-06,8.608002429236154e-05
0.1025621703873877,2.11833993976091,2.118338900780054,1.0389808560162805e-06,8.606423113212973e-05
0.102562169779472,2.118340136165352,2.1183388882317318,1.2479336204407332e-06,8.627282904228075e-05
0.102562169779472,2.1183400603938747,2.1183388882317318,1.172162142903943e-06,8.69985475179113e-05
0.1025621703856176,2.1183399039340896,2.1183389007435167,1.0031905728347112e-06,8.606420822837829e-05
0.1025621703872863,2.1183399846855924,2.1183389007779607,1.083907631649339e-06,8.609391311632535e-05
0.102562170379388,2.1183399906088396,2.118338900614928,1.0899939115738277e-06,8.699843396526956e-05
0.1025621703792153,2.118339887430276,2.1183389006113633,9.868189128070526e-07,8.699843412596072e-05
0.1025621703872863,2.118339965408016,2.1183389007779607,1.0646300552252796e-06,8.609391311632535e-05
0.102562170379388,2.118340015393289,2.118338900614928,1.1147783611775708e-06,8.699843396526956e-05
0.1025621703856176,2.1183398518632632,2.1183389007435167,9.511197465172927e-07,8.627749265554245e-05
0.102562170379388,2.1183400492926134,2.118338900614928,1.1486776854141567e-06,8.699843396526956e-05
0.1025621703873289,2.1183399579011017,2.1183389007788405,1.0571222612831832e-06,8.608002429230955e-05
0.1025621698045938,2.1183400860737898,2.118338888750285,1.1973235047868513e-06,8.607838610917358e-05
0.1025621703874336,2.118339869122373,2.1183389007810014,9.68341371532233e-07,8.604935429511404e-05
0.1025621703856176,2.1183401490029614,2.1183389007435167,1.2482594446971973e-06,8.627749265554245e-05
0.1025621703873289,2.1183401050921566,2.1183389007788405,1.2043133161832031e-06,8.608002429230955e-05
0.1025621703873289,2.118340026166887,2.1183389007788405,1.1253880467521071e-06,8.608002429230955e-05
0.1025621678811744,2.118340046747963,2.1183388490479276,1.1977000355933853e-06,8.604588354353229e-05
0.1025621703873877,2.118339992174468,2.118338900780054,1.0913944139545606e-06,8.606423113300073e-05
0.1025621703746251,2.1183400718296803,2.118338900516614,1.171313066095081e-06,8.699843412596072e-05
0.1025621703872865,2.118340006882725,2.118338900777965,1.1061047597848983e-06,8.609391312046539e-05
0.1025621703873877,2.1183400248604953,2.118338900780054,1.1240804411727368e-06,8.606423113212973e-05
0.1025621703873289,2.118339976762417,2.1183389007788405,1.0759835764595493e-06,8.608002429230955e-05
0.1025621703856176,2.118340006004219,2.1183389007435167,1.105260702072286e-06,8.609382200316195e-05
0.1025621702354512,2.118340043741227,2.118338897643849,1.1460973778909533e-06,8.607838610917358e-05
0.1025621703857668,2.118340145519248,2.118338900746596,1.2447726520647961e-06,8.627749832106004e-05
0.1025621703873289,2.1183399398065323,2.1183389007788405,1.0390276918847974e-06,8.608002429230955e-05
0.1025621703872863,2.1183400662465517,2.1183389007779607,1.1654685909689988e-06,8.609391311632535e-05
0.1025621703778929,2.1183400647388093,2.118338900584067,1.1641547423835163e-06,8.713642199769674e-05
0.1025621703873289,2.11833993616283,2.1183389007788405,1.0353839896559691e-06,8.608002429230955e-05
0.1025621703873877,2.1183399853741647,2.118338900780054,1.084594110523085e-06,8.606423113212973e-05
0.1025621703873877,2.1183399965944636,2.118338900780054,1.0958144094352917e-06,8.606423113300073e-05
0.102562170379388,2.118340074822372,2.118338900614928,1.1742074441656314e-06,8.699843396548961e-05
0.1025621703873289,2.1183400632377745,2.1183389007788405,1.1624589340009095e-06,8.608002429236154e-05
0.1025621703866447,2.118340028192935,2.1183389007647175,1.127428217451154e-06,8.606420822837829e-05
0.1025621703856176,2.1183399076924725,2.1183389007435167,1.0069489557729128e-06,8.608002233765382e-05
0.1025621702613427,2.1183399144446935,2.11833889817829,1.0162664034751856e-06,8.627282904228075e-05
0.1025621703873289,2.118340072482413,2.1183389007788405,1.171703572389049e-06,8.608002429236154e-05
0.1025621703792153,2.1183400651030126,2.1183389006113633,1.1644916493303015e-06,8.627749265554245e-05
0.1025621703792153,2.118339976038028,2.1183389006113633,1.07542666460958e-06,8.606420822837829e-05
0.1025621703874336,2.118339912493046,2.1183389007810014,1.0117120448072114e-06,8.604935429511404e-05
0.102562169779472,2.1183400698945305,2.1183388882317318,1.181662798721561e-06,8.627282904228075e-05
0.1025621703856176,2.1183400291242402,2.1183389007435167,1.1283807235251686e-06,8.608002233765382e-05
0.1025621703792153,2.1183400412545033,2.1183389006113633,1.140643139940778e-06,8.699843412596072e-05
0.1025621678811744,2.118340132307082,2.1183388490479276,1.2832591544942318e-06,8.762155233193334e-05
0.1025621703867217,2.118340022996652,2.1183389007663065,1.122230345540487e-06,8.606420822837829e-05
0.102562169779472,2.118339958308301,2.1183388882317318,1.0700765691318281e-06,8.604588354353229e-05
0.1025621703857668,2.118340253091202,2.118338900746596,1.352344606075917e-06,8.627749832106004e-05
0.1025621698045938,2.1183401263964505,2.118338888750285,1.2376461655527748e-06,8.627282904228075e-05
0.102562170379388,2.1183400492926134,2.118338900614928,1.1486776854141567e-06,8.699843396548961e-05
