cell,time,q,q_gauge,abs_q,hp_edge,case,map_kind,h,kappa,phi_right,seed_class,case_short
28,0.28,-0.0010909155498914,0.0010909155498914,0.0010909155498914,0.0008824748857515,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
29,0.29,0.0011529062808368,0.0011529062808368,0.0011529062808368,0.0002500317996142,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
30,0.3,-0.0012169191445998,0.0012169191445998,0.0012169191445998,0.0015514932947603,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
31,0.31,0.0012879043397751,0.0012879043397751,0.0012879043397751,0.0008120406154883,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
32,0.32,-0.0013558468841667,0.0013558468841667,0.0013558468841667,0.0021254983998529,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
33,0.33,0.0014358999567339,0.0014358999567339,0.0014358999567339,0.0012325462593901,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
34,0.34,-0.0015107188942813,0.0015107188942813,0.0015107188942813,0.0023117544776366,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
35,0.35,0.0016004734522335,0.0016004734522335,0.0016004734522335,0.001357378679268,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
36,0.36,-0.0016862352267181,0.0016862352267181,0.0016862352267181,0.0020305051657127,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
37,0.37,0.0017879430446992,0.0017879430446992,0.0017879430446992,0.0021992188822546,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
38,0.38,-0.001886318076699,0.001886318076699,0.001886318076699,0.0011865015500712,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
39,0.39,0.0020014865227496,0.0020014865227496,0.0020014865227496,0.0030645923317633,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
40,0.4,-0.002108218324743,0.002108218324743,0.002108218324743,0.001776246144216,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
41,0.41,0.0022365503702406,0.0022365503702406,0.0022365503702406,0.0025327638516964,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
42,0.42,-0.0023597332673961,0.0023597332673961,0.0023597332673961,0.001161660775477,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
43,0.43,0.0025018005911813,0.0025018005911813,0.0025018005911813,0.002475039826581,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
44,0.44,-0.002639127253488,0.002639127253488,0.002639127253488,0.0016594062415482,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
45,0.45,0.002800120361722,0.002800120361722,0.002800120361722,0.0033098365582401,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
46,0.46,-0.0029477961646724,0.0029477961646724,0.0029477961646724,0.0025686932937062,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
47,0.47,0.0031308691946991,0.0031308691946991,0.0031308691946991,0.0038535833822287,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
48,0.48,-0.0032870869247389,0.0032870869247389,0.0032870869247389,0.0034636335532482,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
49,0.49,0.0034869271981736,0.0034869271981736,0.0034869271981736,0.0032971740366938,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
50,0.5,-0.00365224354597,0.00365224354597,0.00365224354597,0.004685323548671,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
51,0.51,0.0038700571064452,0.0038700571064452,0.0038700571064452,0.0031641462891878,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
52,0.52,-0.0040571734850031,0.0040571734850031,0.0040571734850031,0.0046730804102465,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
53,0.53,0.0043018836886453,0.0043018836886453,0.0043018836886453,0.004184842474697,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
54,0.54,-0.004500661592018,0.004500661592018,0.004500661592018,0.0055204494666197,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
55,0.55,0.004772744655851,0.004772744655851,0.004772744655851,0.0042663552016987,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
56,0.56,-0.0050021968738079,0.0050021968738079,0.0050021968738079,0.0051808179294521,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
57,0.5700000000000001,0.0053042154150512,0.0053042154150512,0.0053042154150512,0.0041736855174601,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
58,0.58,-0.0055591401286943,0.0055591401286943,0.0055591401286943,0.0056190470900337,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
59,0.59,0.0058943825845577,0.0058943825845577,0.0058943825845577,0.0053079195152097,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
60,0.6,-0.0061651475092483,0.0061651475092483,0.0061651475092483,0.0064100409408834,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
61,0.61,0.0065441763915606,0.0065441763915606,0.0065441763915606,0.0073652552184372,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
62,0.62,-0.0068361884464631,0.0068361884464631,0.0068361884464631,0.0065085352455607,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
63,0.63,0.0072626284719206,0.0072626284719206,0.0072626284719206,0.008386854314521,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
64,0.64,-0.0075678120586784,0.0075678120586784,0.0075678120586784,0.0076874452104681,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
65,0.65,0.0080311067567501,0.0080311067567501,0.0080311067567501,0.0085745891646011,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
66,0.66,-0.0083652450914601,0.0083652450914601,0.0083652450914601,0.0082280606735834,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
67,0.67,0.0088694276495951,0.0088694276495951,0.0088694276495951,0.0099738392922308,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
68,0.68,-0.009202094187239,0.009202094187239,0.009202094187239,0.0097146536505079,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
69,0.6900000000000001,0.0097496019794841,0.0097496019794841,0.0097496019794841,0.0108161544536774,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
70,0.7000000000000001,-0.0101143598078204,0.0101143598078204,0.0101143598078204,0.0100347679514185,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
71,0.71,0.0107161376922915,0.0107161376922915,0.0107161376922915,0.0109192971870928,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
72,0.72,-0.0111021026495912,0.0111021026495912,0.0111021026495912,0.0111755569122827,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
73,0.73,0.0117301726016912,0.0117301726016912,0.0117301726016912,0.011431276142314,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
74,0.74,-0.0120706477646542,0.0120706477646542,0.0120706477646542,0.0136522035506096,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
75,0.75,0.0127050756223241,0.0127050756223241,0.0127050756223241,0.0131496304863285,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
76,0.76,-0.0130241638765234,0.0130241638765234,0.0130241638765234,0.0147532596312819,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
77,0.77,0.0136836498266818,0.0136836498266818,0.0136836498266818,0.0150235789057079,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
78,0.78,-0.0139518605846597,0.0139518605846597,0.0139518605846597,0.0162897383342023,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
79,0.79,0.0146252188043809,0.0146252188043809,0.0146252188043809,0.0157689284187486,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
80,0.8,-0.0148684689626063,0.0148684689626063,0.0148684689626063,0.0173540830228032,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
81,0.81,0.0155305789682379,0.0155305789682379,0.0155305789682379,0.0175684385806386,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
82,0.8200000000000001,-0.0156499220918823,0.0156499220918823,0.0156499220918823,0.019416320193033,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
83,0.8300000000000001,0.0162786466056884,0.0162786466056884,0.0162786466056884,0.0192213854953524,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
84,0.84,-0.0163674504858249,0.0163674504858249,0.0163674504858249,0.0199879388360359,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
85,0.85,0.017035315635683,0.017035315635683,0.017035315635683,0.0205037503863102,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
86,0.86,-0.0171098190799308,0.0171098190799308,0.0171098190799308,0.0203959940823632,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
87,0.87,0.0177638057536045,0.0177638057536045,0.0177638057536045,0.0219177604537261,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
88,0.88,-0.0176170959847459,0.0176170959847459,0.0176170959847459,0.0229943184754739,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
89,0.89,0.018152878150638,0.018152878150638,0.018152878150638,0.0235275909451552,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
90,0.9,-0.0178090075827141,0.0178090075827141,0.0178090075827141,0.0246257658542771,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
91,0.91,0.0182151458891707,0.0182151458891707,0.0182151458891707,0.0254944880594156,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
92,0.92,-0.017643406060901,0.017643406060901,0.017643406060901,0.0260145976264757,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
93,0.93,0.0179400111186301,0.0179400111186301,0.0179400111186301,0.026047864267994,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
94,0.94,-0.0172166904810775,0.0172166904810775,0.0172166904810775,0.02667655806754,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
95,0.95,0.0173440249539072,0.0173440249539072,0.0173440249539072,0.0272147086884154,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
96,0.96,-0.0162690539728871,0.0162690539728871,0.0162690539728871,0.0283528591874395,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
97,0.97,0.0161465140494251,0.0161465140494251,0.0161465140494251,0.0275730530924174,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
98,0.98,-0.0148656149871532,0.0148656149871532,0.0148656149871532,0.0287270894611992,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
99,0.99,0.0146180660176903,0.0146180660176903,0.0146180660176903,0.0272275486006434,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
100,1.0,-0.0133284218208378,0.0133284218208378,0.0133284218208378,0.027644953094831,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
101,1.01,0.0129485112332241,0.0129485112332241,0.0129485112332241,0.0275241714918063,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
102,1.02,-0.0113560318836938,0.0113560318836938,0.0113560318836938,0.0281515150125891,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
103,1.03,0.010787734677418,0.010787734677418,0.010787734677418,0.0272087572301549,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
104,1.04,-0.0089666755057902,0.0089666755057902,0.0089666755057902,0.0278735877277021,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
105,1.05,0.00822842222573,0.00822842222573,0.00822842222573,0.026873824904894,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
106,1.06,-0.0062607213948098,0.0062607213948098,0.0062607213948098,0.0267250801477717,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
107,1.07,0.0055000730758108,0.0055000730758108,0.0055000730758108,0.0247260159387137,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
108,1.08,-0.0036125639976753,0.0036125639976753,0.0036125639976753,0.0243338019856613,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
109,1.09,0.0028396212433349,0.0028396212433349,0.0028396212433349,0.0231942691256755,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
110,1.1,-0.000881694671301,0.000881694671301,0.000881694671301,0.0224391282175736,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
111,1.11,8.696191169680137e-05,8.696191169680137e-05,8.696191169680137e-05,0.0206315267589379,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
112,1.12,0.0018172945939375,-0.0018172945939375,0.0018172945939375,0.019745119412296,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
113,1.13,-0.0025580462217221,-0.0025580462217221,0.0025580462217221,0.0163571714291781,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
114,1.14,0.0041821174764373,-0.0041821174764373,0.0041821174764373,0.0153493882111414,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
115,1.15,-0.0049902851544595,-0.0049902851544595,0.0049902851544595,0.0131052830805743,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
116,1.16,0.006570712338675,-0.006570712338675,0.006570712338675,0.011917861728676,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
117,1.17,-0.007454346877936,-0.007454346877936,0.007454346877936,0.0092744151277239,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
118,1.18,0.0090073961020401,-0.0090073961020401,0.0090073961020401,0.0080802433845418,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
119,1.19,-0.0100219619973744,-0.0100219619973744,0.0100219619973744,0.0056533962947629,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
120,1.2,0.0115283597410154,-0.0115283597410154,0.0115283597410154,0.0035106982457201,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
121,1.21,-0.0126375710248841,-0.0126375710248841,0.0126375710248841,0.001506752062649,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
122,1.22,0.0141033939361628,-0.0141033939361628,0.0141033939361628,0.0021592343099246,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
123,1.23,-0.0153313629482334,-0.0153313629482334,0.0153313629482334,0.0045962844997353,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
124,1.24,0.0168600317370122,-0.0168600317370122,0.0168600317370122,0.0068564936392943,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
125,1.25,-0.0181436294987962,-0.0181436294987962,0.0181436294987962,0.0081685961733012,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
126,1.26,0.0197016140222712,-0.0197016140222712,0.0197016140222712,0.0113480006062121,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
127,1.27,-0.0208305385969334,-0.0208305385969334,0.0208305385969334,0.0137662756176048,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
128,1.28,0.0223569515788231,-0.0223569515788231,0.0223569515788231,0.0164234523314672,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
129,1.29,-0.0233780035427968,-0.0233780035427968,0.0233780035427968,0.0176757890980755,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
130,1.3,0.0248785687656322,-0.0248785687656322,0.0248785687656322,0.0200248861257487,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
131,1.31,-0.0257016988606965,-0.0257016988606965,0.0257016988606965,0.0214495869755287,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
132,1.32,0.0271414414049453,-0.0271414414049453,0.0271414414049453,0.0229793810959443,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
133,1.33,-0.0277438043543308,-0.0277438043543308,0.0277438043543308,0.0243782173241705,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
134,1.34,0.0291221818161349,-0.0291221818161349,0.0291221818161349,0.0261422719199822,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
135,1.35,-0.0293511591023986,-0.0293511591023986,0.0293511591023986,0.0290973396451712,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
136,1.36,0.0305689222137018,-0.0305689222137018,0.0305689222137018,0.0301915847306688,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
137,1.37,-0.0303578654769581,-0.0303578654769581,0.0303578654769581,0.0335075902075818,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
138,1.38,0.0312967977310147,-0.0312967977310147,0.0312967977310147,0.0341127603048629,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
139,1.39,-0.0306016412089537,-0.0306016412089537,0.0306016412089537,0.0367839598665672,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
140,1.4,0.0311173981428836,-0.0311173981428836,0.0311173981428836,0.0379227225209887,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
0,0.0,0.0024561447064453,0.0024561447064453,0.0024561447064453,0.0028455029637567,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
1,0.01,-0.0026129138482526,0.0026129138482526,0.0026129138482526,0.0048014655541738,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
2,0.02,0.0027329701452298,0.0027329701452298,0.0027329701452298,0.0035484999059566,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
3,0.03,-0.0029036945079569,0.0029036945079569,0.0029036945079569,0.0047440394300291,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
4,0.04,0.0030402264813784,0.0030402264813784,0.0030402264813784,0.0035655961818278,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
5,0.05,-0.0032264217762785,0.0032264217762785,0.0032264217762785,0.0047434782042269,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
6,0.06,0.0033803803396661,0.0033803803396661,0.0033803803396661,0.0035682234562388,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
7,0.07,-0.0035853584713551,0.0035853584713551,0.0035853584713551,0.0047432167733884,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
8,0.08,0.0037593710885774,0.0037593710885774,0.0037593710885774,0.0035691456000087,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
9,0.09,-0.0039856607615513,0.0039856607615513,0.0039856607615513,0.0047427339715149,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
10,0.1,0.0041822849702543,0.0041822849702543,0.0041822849702543,0.003570501384031,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
11,0.11,-0.0044324837295233,0.0044324837295233,0.0044324837295233,0.0047166278811471,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
12,0.12,0.0046539144950116,0.0046539144950116,0.0046539144950116,0.003900216774808,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
13,0.13,-0.0049335175777296,0.0049335175777296,0.0049335175777296,0.0030807167146369,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
14,0.14,0.0051877147975227,0.0051877147975227,0.0051877147975227,0.0057118608485105,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
15,0.15,-0.005520583648908,0.005520583648908,0.005520583648908,0.0061764197206611,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
16,0.16,0.0057445746410255,0.0057445746410255,0.0057445746410255,0.0076516653242639,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
17,0.17,-0.0061320914548133,0.0061320914548133,0.0061320914548133,0.006920238996927,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
18,0.18,0.0063616179910934,0.0063616179910934,0.0063616179910934,0.0077213043315205,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
19,0.19,-0.0068160036766446,0.0068160036766446,0.0068160036766446,0.0069217036749283,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
20,0.2,0.0070327361093945,0.0070327361093945,0.0070327361093945,0.0080062719197649,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
21,0.21,-0.007520551909366,0.007520551909366,0.007520551909366,0.0075127067706332,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
22,0.22,0.0077695117851353,0.0077695117851353,0.0077695117851353,0.008672949789594,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
23,0.23,-0.0082884196712049,0.0082884196712049,0.0082884196712049,0.0080558486162908,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
24,0.24,0.0085786095869555,0.0085786095869555,0.0085786095869555,0.0085917384545979,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
25,0.25,-0.0091717654359586,0.0091717654359586,0.0091717654359586,0.0097062091751415,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
26,0.26,0.0094864735569197,0.0094864735569197,0.0094864735569197,0.0081183156374085,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
27,0.27,-0.010097734516367,0.010097734516367,0.010097734516367,0.0087135357751567,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
28,0.28,0.010428841437652,0.010428841437652,0.010428841437652,0.0097531942121469,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
29,0.29,-0.0111307191701012,0.0111307191701012,0.0111307191701012,0.011890430963806,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
30,0.3,0.0112993112500677,0.0112993112500677,0.0112993112500677,0.0126733458120231,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
31,0.31,-0.0120951151174358,0.0120951151174358,0.0120951151174358,0.0138034460816489,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
32,0.32,0.0122043717933204,0.0122043717933204,0.0122043717933204,0.0136279630782631,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
33,0.33,-0.013059562698491,0.013059562698491,0.013059562698491,0.0143980969196942,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
34,0.34,0.0131363157174511,0.0131363157174511,0.0131363157174511,0.0143798596787412,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
35,0.35,-0.0140374288058397,0.0140374288058397,0.0140374288058397,0.0154802193693069,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
36,0.36,0.0140369291629455,0.0140369291629455,0.0140369291629455,0.0160499435067897,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
37,0.37,-0.014997108126427,0.014997108126427,0.014997108126427,0.0158381459061497,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
38,0.38,0.0150032409694046,0.0150032409694046,0.0150032409694046,0.0175719091918656,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
39,0.39,-0.0160507894782756,0.0160507894782756,0.0160507894782756,0.0180117063040636,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
40,0.4,0.0160490522725713,0.0160490522725713,0.0160490522725713,0.017383615456702,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
41,0.41,-0.0171198532340751,0.0171198532340751,0.0171198532340751,0.0175109323116996,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
42,0.42,0.0170852024101924,0.0170852024101924,0.0170852024101924,0.01891184498028,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
43,0.43,-0.0182233177568811,0.0182233177568811,0.0182233177568811,0.0205874435637102,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
44,0.44,0.0177133736364198,0.0177133736364198,0.0177133736364198,0.0222410446312428,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
45,0.45,-0.0189020255306443,0.0189020255306443,0.0189020255306443,0.0230769402290046,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
46,0.46,0.018096012388723,0.018096012388723,0.018096012388723,0.023562450055631,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
47,0.47,-0.0193450947419162,0.0193450947419162,0.0193450947419162,0.0238029502608968,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
48,0.48,0.0183461036437204,0.0183461036437204,0.0183461036437204,0.0240610667294985,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
49,0.49,-0.0195881307849145,0.0195881307849145,0.0195881307849145,0.0252408972378678,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
50,0.5,0.0181607074546994,0.0181607074546994,0.0181607074546994,0.0250177207484504,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
51,0.51,-0.0193465612928837,0.0193465612928837,0.0193465612928837,0.025110095802739,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
