label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_eps1e-5,0.02,20,1e-05,12,0.24,0.0011625455737141845,5.345421088112893e-06,3.452265376502672e-11,1.1785991080493785e-07,1.3333333338567441,8.377580409462373,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,13,0.26,0.007315183811366773,0.00018010287771126922,3.983649854890569e-08,2.6966383596685993e-07,1.3333333373584395,8.377580409444661,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,14,0.28,0.0019358231403648423,8.355098564006403e-05,8.592250724833422e-09,1.9375894948797598e-07,1.3333333347922127,8.377580409423693,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,15,0.3,0.009714473155097393,0.0002596188753624701,8.281747277715295e-08,3.7638804587490044e-07,1.3333333368337545,8.377580409403905,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,16,0.32,0.00589009661964061,0.00020889463629724877,5.37094539555194e-08,3.2117256089842247e-07,1.3333333355201986,8.37758040937992,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,17,0.34,0.012080012014485832,0.0003526878958253695,1.5296426313454856e-07,4.810469672528667e-07,1.3333333374122576,8.377580409357327,8.377580389295257
h002_k20_eps1e-5,0.02,20,1e-05,18,0.36,0.0076678389180940346,0.00028179618440097876,9.780357577844488e-08,3.9336894305987005e-07,1.333333333791614,8.377580409330625,8.377580389295257
h002_k20_eps1e-5,0.02,20,1e-05,19,0.38,0.016219040017866525,0.0004906689667596783,2.9626143231519667e-07,6.188737811576685e-07,1.33333333797043,8.37758040930626,8.37758038929526
h002_k20_eps1e-5,0.02,20,1e-05,20,0.4,0.012041725194776604,0.00046883943741789084,2.710119530043355e-07,5.334847218303536e-07,1.3333333314719296,8.377580409276177,8.377580389295261
h002_k20_eps1e-5,0.02,20,1e-05,21,0.42,0.018068099146100636,0.0006035056417000303,4.4875986458001326e-07,6.919749635100915e-07,1.3333333396409457,8.377580409248548,8.377580389295261
h002_k20_eps1e-5,0.02,20,1e-05,22,0.44,0.013512444307314386,0.0005690125978181311,3.9960598181780136e-07,5.703674626193666e-07,1.33333333129519,8.377580409215971,8.377580389295261
h002_k20_eps1e-5,0.02,20,1e-05,23,0.46,0.017998117377933814,0.0006297145749801576,4.889040998791658e-07,7.04580653339008e-07,1.3333333413839232,8.377580409185633,8.377580389295257
h002_k20_eps1e-5,0.02,20,1e-05,24,0.48,0.015033945667586533,0.0006386265103591014,5.035140766550653e-07,6.211148748009018e-07,1.3333333287101854,8.377580409150534,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,25,0.5,0.01887014882566316,0.0006827926589768488,5.750855750776958e-07,7.618333707302277e-07,1.3333333425556275,8.377580409117538,8.377580389295257
h002_k20_eps1e-5,0.02,20,1e-05,26,0.52,0.019039892438986045,0.0007897601648731873,7.702117681985989e-07,7.789475899123802e-07,1.3333333274408132,8.377580409080254,8.377580389295257
h002_k20_eps1e-5,0.02,20,1e-05,27,0.54,0.02487510999972371,0.0009452795697591869,1.1035118908712677e-06,9.788569317569432e-07,1.33333334252637,8.377580409046962,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,28,0.56,0.024940772318523815,0.001186092295666169,1.741104945942947e-06,1.0229471342103486e-06,1.3333333270153913,8.377580409007745,8.377580389295256
h002_k20_eps1e-5,0.02,20,1e-05,29,0.58,0.03145592481962813,0.001368460074875326,2.3190414773278362e-06,1.2639933512443512e-06,1.3333333423715918,8.377580408974275,8.377580389295257
h002_k20_eps1e-5,0.02,20,1e-05,30,0.6,0.0329079068030327,0.0018562861800466156,4.279515713568033e-06,1.3802876865107987e-06,1.3333333264420095,8.377580408934215,8.377580389295256
