label,alpha,alpha_c,cell,time,unstable_subspace_norm,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,112,2.24,9.966574665147588e-05,0.0024719074456569594,0.002288562359473899,2.4482552203111942e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,113,2.2600000000000002,0.00010225772643349809,0.0009444520730172253,0.00227902413674099,2.450321130986389e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,114,2.2800000000000002,0.00010026842600928786,0.0026317596571194487,0.0022685771123630064,2.4561512448942026e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,115,2.3000000000000003,0.00012653515933836558,0.002747671238850885,0.0022572465897269197,2.4750759265258178e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,116,2.32,9.134649073262737e-05,0.002139987193033005,0.0022579575907533574,2.482148965849618e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,117,2.34,8.686515345437559e-05,0.0022336323375512415,0.0022679192609706246,2.4980024596652804e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,118,2.36,7.925281980478709e-05,0.002276168485375386,0.0022770015858112895,2.519532261905226e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,119,2.38,7.840893970872479e-05,0.0013301178659786395,0.0022852032616398977,2.5229357789453293e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,120,2.4,7.655736460271406e-05,0.002506479240473691,0.0022925146336517173,2.529569776873458e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,121,2.42,9.451707841964457e-05,0.0019646642408532164,0.0022989198079097907,2.5478784950331455e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,122,2.44,8.203305436004146e-05,0.0008178768792764529,0.0023044283287593664,2.5516996974898004e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,123,2.46,8.885175119911694e-05,0.0032840304266399394,0.002309027389988033,2.5573263476107276e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,124,2.48,7.463621274282797e-05,0.0007804707530189113,0.0023127200895591486,2.577470450120054e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,125,2.5,0.00010781654862434806,0.002306718051102656,0.00231549765442386,2.5930554866288723e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,126,2.52,9.275573579434555e-05,0.0028866815007405795,0.002317362956792112,2.5981332469942514e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,127,2.54,9.670927890184404e-05,0.0007141634224844118,0.0023183148178671743,2.622725428882708e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,128,2.56,7.290878864136823e-05,0.0033373656621273505,0.002318353075582275,2.6376170441008112e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,129,2.58,6.887068712316216e-05,0.001936717756878969,0.002317481914685367,2.640889072858383e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,130,2.6,6.470115301580192e-05,0.001990739081885897,0.0023157044530997734,2.6660086377001216e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,131,2.62,7.318227934065075e-05,0.0023130306743851256,0.0023130306743851256,2.6860744555651213e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,132,2.64,5.942206660538657e-05,0.0023760563473135656,0.002309457031986607,2.6867111727876187e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,133,2.66,6.267540622228725e-05,0.002655747082291618,0.0023049914152677357,2.7018318688024346e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,134,2.68,5.306568601229915e-05,0.003339537572616245,0.002299639205442773,2.7410111999466054e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,135,2.7,3.712047278331574e-05,0.002293417139751235,0.002293417139751235,2.745234996968473e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,136,2.72,5.7987330801780844e-05,0.003408850475180235,0.0022863300214871073,2.7574610004504558e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,137,2.74,6.177850651009923e-05,0.0030864989784474754,0.0022783858705471122,2.7827180530415984e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,138,2.7600000000000002,4.186730890924859e-05,0.0022695933888370935,0.0022695933888370935,2.789282116880177e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,139,2.7800000000000002,6.403207201733514e-05,0.0027418253525446712,0.0022599731614980118,2.8047168380929155e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,140,2.8000000000000003,4.45307192714133e-05,0.0022495387511795666,0.0022495387511795666,2.8299802072030525e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,141,2.82,7.009283245356381e-05,0.002639073303771027,0.002238291052844877,2.8386795951729086e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,142,2.84,6.990987679661396e-05,0.003398268434748291,0.0022262552027824166,2.8379832072629687e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,143,2.86,6.218528088201383e-05,0.002228075936530314,0.002228075936530314,2.8787063071418823e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,144,2.88,8.126907273011979e-05,0.003177860863245847,0.00223660050285185,2.9065425533269124e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,145,2.9,0.00011104277723870658,0.00414995825533808,0.002244297563250963,2.9076127069979373e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,146,2.92,9.17456956352345e-05,0.0022511757128003984,0.0022511757128003984,2.940388641106478e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,147,2.94,0.00015517671151322204,0.0030349194480264008,0.0022572179350967133,2.9717226488520782e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,148,2.96,7.686259751732018e-05,0.0022624290803085947,0.0022624290803085947,2.9773587695331725e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,149,2.98,7.267736561603245e-05,0.002361881638503519,0.0022667856822795513,3.0039258471702725e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,150,3.0,7.497516886534808e-05,0.003692562822823459,0.0022703144186990215,3.0164337899202065e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,151,3.02,9.698117464717641e-05,0.0028513590572297027,0.002272999993088216,3.0030278820177848e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,152,3.04,0.0001045933964020231,0.003391165416255056,0.0022748368567001432,3.0087332229645137e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,153,3.06,0.00014988474738087865,0.0037870270034801048,0.002275835420879209,3.068341425270827e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,154,3.08,0.00015732486893121022,0.00350218283301447,0.0022759868819711357,3.073785466197121e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,155,3.1,0.00016697901743911576,0.0031696926695382517,0.00227531142981389,3.0850667775315564e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,156,3.12,0.00023528554996498824,0.002273798493224,0.002273798493224,3.148515917863623e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,157,3.14,0.00016515965617239892,0.002271454049916162,0.002271454049916162,3.168659949036012e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,158,3.16,0.00017671839737830485,0.003963396274411599,0.002268289463227943,3.1793286967903364e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,159,3.18,0.00016370368464011426,0.002264304650121017,0.002264304650121017,3.1952822627598387e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,160,3.2,0.00016628486370873867,0.0029648374404183035,0.0022595156540851946,3.2135263984200584e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,161,3.22,0.00017144490442337298,0.0042488135746191575,0.002253928093660253,3.214768763037702e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,162,3.24,0.00018314596713139153,0.0022475386783419285,0.0022475386783419285,3.270803319051207e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,163,3.2600000000000002,0.0003543244905874095,0.005127338302384409,0.0022403020164509934,3.316117367152116e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,164,3.2800000000000002,0.0003495832439121435,0.0043619007470371935,0.0022322651890157503,3.31718611219295e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,165,3.3000000000000003,0.0003837780377713907,0.002223510320404999,0.002223510320404999,3.366861681324736e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,166,3.3200000000000003,0.0002900960024909718,0.003274035779119922,0.0022145012362280465,3.3779170932562344e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,167,3.34,0.0003154810598282358,0.0029499607660029552,0.0022053759318547968,3.307122511856189e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,168,3.36,0.00030768716720627125,0.0025300280396250603,0.002195694750088644,3.3233483073393954e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,169,3.38,0.00029850504999764666,0.0035126040638238727,0.0021765729534852785,3.382682690504216e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,170,3.4,0.0003260439474740225,0.004831819564724619,0.002146467130167915,3.366284533966836e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,171,3.42,0.00033768392221410627,0.0044571179501577875,0.0021223271865817906,3.295096440136276e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,172,3.44,0.0005216517854776298,0.004283902259904483,0.002218631387526663,3.280229309140769e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,173,3.46,0.0004937584820049958,0.002840372268232027,0.002245976237939255,2.879504710389074e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,174,3.48,0.0006102603133146822,0.0040959823313586035,0.001902259779116713,2.465985136163003e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,175,3.5,0.0005145922129144806,0.0029017064026857164,0.0013345480906740792,2.1526763767521562e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,176,3.52,0.0004974753170223572,0.004153014707510489,0.0011706353424177003,1.9919863125076654e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,177,3.54,0.0004498229669765795,0.004019168533541231,0.00105660220833455,1.8308739926638777e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,178,3.56,0.0004109939276907837,0.00112350921644188,0.0010199927317703084,1.797104943458419e-05
