label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_epscrit,0.02,20,0.191,14,0.28,0.0017094869755759023,7.614032472732878e-05,7.323199460732151e-09,1.286055952266371e-07,1.3333333352191707,8.377580406502936,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,15,0.3,0.0035911976809153857,9.323942678945623e-05,1.0652595976832863e-08,1.5807217967902695e-07,1.3333333349146301,8.377580406278197,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,16,0.32,0.0012646686679459614,6.891501003873957e-05,6.0096207954013725e-09,1.1746984739189339e-07,1.3333333354073458,8.377580406052004,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,17,0.34,0.0027642621367966248,7.691770652632321e-05,7.274756497555799e-09,1.594302706625972e-07,1.333333335221296,8.377580405825501,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,18,0.36,0.002119159163734108,7.792794723680035e-05,7.52216272763284e-09,1.3787050064536043e-07,1.333333334394374,8.37758040559819,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,19,0.38,0.0031871326799424427,9.020898280524261e-05,9.985511864940903e-09,1.47453452965938e-07,1.3333333351046681,8.377580405370152,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,20,0.4,0.0017951314344339985,7.387612497059458e-05,6.819500919192468e-09,1.3340980008872164e-07,1.3333333335964594,8.37758040514108,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,21,0.42,0.0022805517273149414,7.260917182894865e-05,6.5168616714543365e-09,1.4174225835775922e-07,1.33333333507318,8.37758040491146,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,22,0.44,0.002466874287650691,8.054587824000631e-05,8.00614749228842e-09,1.2482900289480523e-07,1.3333333343799536,8.377580404681298,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,23,0.46,0.0014270453158620215,6.471107731557484e-05,5.27482983308306e-09,1.254053732193846e-07,1.333333335002213,8.377580404450342,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,24,0.48,0.002245421297879491,7.14501149602034e-05,6.321014873331745e-09,1.1867974196594874e-07,1.333333333939021,8.377580404218525,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,25,0.5,0.0013789472467495738,6.314409348679725e-05,5.004035824742471e-09,1.3316155914178842e-07,1.3333333345895637,8.377580403986007,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,26,0.52,0.0011213244488412816,5.2735889714237684e-05,3.4989315000219353e-09,1.3579491907493028e-07,1.333333334044391,8.377580403752525,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,27,0.54,0.0024843456910793598,7.433732791353896e-05,6.78195053638073e-09,1.3996409233455743e-07,1.3333333339494335,8.377580403518966,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,28,0.56,0.0009753592383239131,5.917999496107121e-05,4.444788666288424e-09,1.0872464258649198e-07,1.3333333341785072,8.377580403284341,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,29,0.58,0.002290953116337491,6.99519448053816e-05,6.05984477686451e-09,1.353922168580308e-07,1.3333333335024726,8.37758040304951,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,30,0.6,0.0011954888311596786,6.168151287524761e-05,4.8054100996799166e-09,1.0512565224577796e-07,1.3333333339671354,8.377580402813559,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,31,0.62,0.002695993977744047,7.835243939780174e-05,7.579319640754182e-09,1.234801046265502e-07,1.333333334095952,8.37758040257711,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,32,0.64,0.0008329033045154609,5.798853879614913e-05,4.306827671526554e-09,9.777596032735488e-08,1.3333333333838624,8.377580402339587,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,33,0.66,0.002285374462092967,6.971184944525456e-05,6.0416595155311236e-09,1.0895156580007514e-07,1.333333334175282,8.377580402101557,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,34,0.68,0.0011863951067991436,6.204166736209771e-05,4.884245186851211e-09,9.679172954344377e-08,1.3333333334111113,8.377580401862836,8.377580389295254
