label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h001_k5_eps030,0.3,0.005,729,7.29,0.007726781120851363,0.00010664068897070858,1.2943264019647879e-08,0.05466972538245738
h001_k5_eps030,0.3,0.005,730,7.3,0.007739507718452969,0.00011384440437108775,1.4741564728434788e-08,0.05470753011746353
h001_k5_eps030,0.3,0.005,731,7.3100000000000005,0.007726622518476896,0.0001066358080382773,1.294204639278885e-08,0.054798935775558597
h001_k5_eps030,0.3,0.005,732,7.32,0.007739411684017305,0.00011384259838635167,1.4741114240577894e-08,0.05483711674230791
h001_k5_eps030,0.3,0.005,733,7.33,0.00772700418207782,0.00010664447720060583,1.2944202188874654e-08,0.0549287443024374
h001_k5_eps030,0.3,0.005,734,7.34,0.007739818644023547,0.00011385036721706394,1.4743138388745878e-08,0.05496698826194638
h001_k5_eps030,0.3,0.005,735,7.3500000000000005,0.007727255131878312,0.00010664778460171395,1.294498035793376e-08,0.05505836881868605
h001_k5_eps030,0.3,0.005,736,7.36,0.007739989167593197,0.0001138526301175061,1.4743716897428843e-08,0.05509661786589339
h001_k5_eps030,0.3,0.005,737,7.37,0.007727104822148214,0.0001066425709165029,1.294368730436306e-08,0.05518779440165997
h001_k5_eps030,0.3,0.005,738,7.38,0.007739889427645546,0.0001138509577160668,1.4743287454795386e-08,0.055226187885893695
h001_k5_eps030,0.3,0.005,739,7.390000000000001,0.007727337748359495,0.00010664838194020752,1.2945136310234156e-08,0.05531758452222647
h001_k5_eps030,0.3,0.005,740,7.4,0.007740246640428507,0.00011385852965773203,1.4745271519682028e-08,0.055356204564854516
h001_k5_eps030,0.3,0.005,741,7.41,0.007727708568769491,0.00010665420415526443,1.2946550705316069e-08,0.05544754948863637
h001_k5_eps030,0.3,0.005,742,7.42,0.00774048732531581,0.00011386177888293292,1.4746098601484212e-08,0.055486227452226554
h001_k5_eps030,0.3,0.005,743,7.43,0.007727978871252896,0.00010665800671001871,1.2947464453457153e-08,0.055577532827585374
h001_k5_eps030,0.3,0.005,744,7.44,0.007740573733799309,0.00011386270914494951,1.4746307622344597e-08,0.055616039932697925
h001_k5_eps030,0.3,0.005,745,7.45,0.007727867348759895,0.00010665426307881966,1.2946530389700553e-08,0.055707190861428044
h001_k5_eps030,0.3,0.005,746,7.46,0.007740457069067732,0.0001138601412204666,1.474564609659742e-08,0.055745764101316715
h001_k5_eps030,0.3,0.005,747,7.47,0.007727957463592986,0.00010665644888793914,1.2947097684782664e-08,0.055837112133728266
h001_k5_eps030,0.3,0.005,748,7.48,0.007740794633500597,0.00011386804706891084,1.474773195038735e-08,0.05587593879940989
h001_k5_eps030,0.3,0.005,749,7.49,0.007728350735084569,0.00010666354486815654,1.2948829253203545e-08,0.055967215036508165
h001_k5_eps030,0.3,0.005,750,7.5,0.007740889011506004,0.00011386878783085729,1.4747889495906454e-08,0.05600589695455396
h001_k5_eps030,0.3,0.005,751,7.51,0.0077281749687348805,0.00010665810362600564,1.2947467937079152e-08,0.05609696460035336
h001_k5_eps030,0.3,0.005,752,7.5200000000000005,0.007740639169714984,0.00011386349865245371,1.474650639181611e-08,0.056135776566889305
h001_k5_eps030,0.3,0.005,753,7.53,0.007728360357107766,0.0001066631844354237,1.2948744986112478e-08,0.056227044612165
h001_k5_eps030,0.3,0.005,754,7.54,0.007741021071643056,0.0001138720188322569,1.4748746326444228e-08,0.056266061913967304
h001_k5_eps030,0.3,0.005,755,7.55,0.00772858569093489,0.00010666606452097915,1.2949430809616078e-08,0.05635722520296472
h001_k5_eps030,0.3,0.005,756,7.5600000000000005,0.007741179637949537,0.00011387408972882166,1.474927011323478e-08,0.05639635747605887
h001_k5_eps030,0.3,0.005,757,7.57,0.007728846500426458,0.00010667001819624642,1.295038539657018e-08,0.056487438868138826
h001_k5_eps030,0.3,0.005,758,7.58,0.007741368561431756,0.00011387699928924851,1.4750016412113782e-08,0.05652659790943631
h001_k5_eps030,0.3,0.005,759,7.59,0.007728975444142419,0.00010667086794367671,1.295058793162837e-08,0.056617556880300575
h001_k5_eps030,0.3,0.005,760,7.6000000000000005,0.007741262331999927,0.00011387431974684788,1.4749303473001354e-08,0.05665672893670778
