label,beta,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h001_k5_removed,0.0,192,1.92,0.019057992039505,0.019057992039505,0.043408468387163425,0.005819844401086349,4.3277330671630546e-05
h001_k5_removed,0.0,193,1.93,-0.012193155763820431,0.012193155763820431,0.04511521223819062,0.006670289690808768,5.708829611822062e-05
h001_k5_removed,0.0,194,1.94,0.011050375406139012,0.011050375406139012,0.04241989723484746,0.006574248578868547,5.5624005905405804e-05
h001_k5_removed,0.0,195,1.95,-0.004408813509018398,0.004408813509018398,0.042625527497048836,0.006943466335822487,6.220394570759452e-05
h001_k5_removed,0.0,196,1.96,0.0029696180644438186,0.0029696180644438186,0.042038068642738506,0.0067029999874025315,5.797695453332362e-05
h001_k5_removed,0.0,197,1.97,0.005150674600486562,0.005150674600486562,0.0432113708677446,0.007127227821657083,6.562599582248331e-05
h001_k5_removed,0.0,198,1.98,-0.007137293982939353,0.007137293982939353,0.041991815426034,0.0068689897515503105,6.097108337984902e-05
h001_k5_removed,0.0,199,1.99,0.01637442223517087,0.01637442223517087,0.04204606814541674,0.007147610252327315,6.609416621953413e-05
h001_k5_removed,0.0,200,2.0,-0.018451011264612405,0.018451011264612405,0.03896329692867747,0.006585835013154659,5.6101084594635276e-05
h001_k5_removed,0.0,201,2.0100000000000002,0.026914325646044197,0.026914325646044197,0.0361241896002264,0.0062280768474006175,5.014458056989084e-05
h001_k5_removed,0.0,202,2.02,-0.028734340263683593,0.028734340263683593,0.03233761654418178,0.005201118684642053,3.484317703546883e-05
h001_k5_removed,0.0,203,2.0300000000000002,0.035715770073329586,0.035715770073329586,0.02869113110185796,0.004386214988103517,2.467409676110572e-05
h001_k5_removed,0.0,204,2.04,-0.03729584061802459,0.03729584061802459,0.02374938813452697,0.0032243859320354967,1.3247618721320702e-05
h001_k5_removed,0.0,205,2.05,0.043536763605356195,0.043536763605356195,0.022207858623807555,0.0025394457426961966,8.156765209149559e-06
h001_k5_removed,0.0,206,2.06,-0.04492818818349968,0.04492818818349968,0.01735954532640388,0.0017265510877862743,3.7461867348509396e-06
h001_k5_removed,0.0,207,2.07,0.050536491037680376,0.050536491037680376,0.013336339111959859,0.0011936781924042677,1.7815889361392532e-06
h001_k5_removed,0.0,208,2.08,-0.05201817660584359,0.05201817660584359,0.00530167039899911,0.0005056954019841219,3.1892314208861846e-07
h001_k5_removed,0.0,209,2.09,0.05647939637464171,0.05647939637464171,0.002073096472346219,0.00013598899930951182,2.3081481988764033e-08
h001_k5_removed,0.0,210,2.1,-0.05827428926081637,0.05827428926081637,0.008457431267478317,0.00019758107564584148,4.783581467286513e-08
h001_k5_removed,0.0,211,2.11,0.06277088123752003,0.06277088123752003,0.01237344391638487,0.0003939692031515908,1.9085173523537885e-07
h001_k5_removed,0.0,212,2.12,-0.06434693499785324,0.06434693499785324,0.01991734379002182,0.0007501644809647276,6.936372124231153e-07
h001_k5_removed,0.0,213,2.13,0.06886379959196705,0.06886379959196705,0.024499560388827057,0.0009989117360625593,1.2318224769798846e-06
h001_k5_removed,0.0,214,2.14,-0.06928993944823744,0.06928993944823744,0.032972752818333374,0.0016748645856229888,3.475541260119604e-06
h001_k5_removed,0.0,215,2.15,0.07291025829860748,0.07291025829860748,0.03861505121276127,0.002132922452497326,5.652757223776036e-06
h001_k5_removed,0.0,216,2.16,-0.07112964353514997,0.07112964353514997,0.04329850185204913,0.003279585738902926,1.3446353772557628e-05
h001_k5_removed,0.0,217,2.17,0.07274868700551755,0.07274868700551755,0.04950427252617429,0.0040626448282945465,2.0733947771932753e-05
h001_k5_removed,0.0,218,2.18,-0.06817242130078494,0.06817242130078494,0.04943937755296645,0.005809700595904759,4.278476183512214e-05
h001_k5_removed,0.0,219,2.19,0.06747416991163123,0.06747416991163123,0.050553534863237604,0.006741710639364059,5.806610798357542e-05
h001_k5_removed,0.0,220,2.2,-0.06155557873929778,0.06155557873929778,0.05181977066019442,0.008475341751573866,9.269210284853011e-05
h001_k5_removed,0.0,221,2.21,0.059071407888991394,0.059071407888991394,0.05354811816021868,0.009478121851721758,0.00011680635343732278
h001_k5_removed,0.0,222,2.22,-0.05110427139535738,0.05110427139535738,0.05623006455270594,0.011797067681834512,0.0001828902234002337
h001_k5_removed,0.0,223,2.23,0.04581177474515255,0.04581177474515255,0.05668877500541248,0.013382880522277929,0.00023802860613807928
h001_k5_removed,0.0,224,2.24,-0.03589498816593577,0.03589498816593577,0.05666194128565411,0.016176110898671815,0.0003528097656455052
h001_k5_removed,0.0,225,2.25,0.028804113141640227,0.028804113141640227,0.054475263262131604,0.017919444810358297,0.00043962228148349745
h001_k5_removed,0.0,226,2.2600000000000002,-0.017815252274242466,0.017815252274242466,0.05439059485816324,0.020443345639167845,0.0005815134362178549
h001_k5_removed,0.0,227,2.27,0.010211159089362154,0.010211159089362154,0.05275180703834752,0.021855612662776434,0.0006754234845923388
h001_k5_removed,0.0,228,2.2800000000000002,0.0031983047228240193,0.0031983047228240193,0.053601044512605264,0.023955235338149417,0.000823338574929383
h001_k5_removed,0.0,229,2.29,-0.010983885578366076,0.010983885578366076,0.05060539469889652,0.024946498220338318,0.0009072148955679038
h001_k5_removed,0.0,230,2.3000000000000003,0.02635094581061844,0.02635094581061844,0.050177109591339836,0.026217064732074608,0.0010149865261625355
h001_k5_removed,0.0,231,2.31,-0.033244642507845465,0.033244642507845465,0.046203069580468215,0.026194290063425694,0.0010262089972016893
h001_k5_removed,0.0,232,2.32,0.047565606104781485,0.047565606104781485,0.04422014269260653,0.025944443023304377,0.0010146526079532088
h001_k5_removed,0.0,233,2.33,-0.05232433684444739,0.05232433684444739,0.03974483295703096,0.024033856995519694,0.0008753125489051525
h001_k5_removed,0.0,234,2.34,0.06229021320708331,0.06229021320708331,0.03615485233511136,0.02161300386953931,0.0007044236348979472
h001_k5_removed,0.0,235,2.35,-0.06619978580877353,0.06619978580877353,0.031081323806059293,0.018192428829961325,0.0004934363336162944
h001_k5_removed,0.0,236,2.36,0.07411780450218405,0.07411780450218405,0.02695172503230193,0.01477200624077819,0.00031863989115241294
h001_k5_removed,0.0,237,2.37,-0.07780657378954023,0.07780657378954023,0.021219088592725668,0.010914281635293621,0.0001699720751991361
h001_k5_removed,0.0,238,2.38,0.08417453392481988,0.08417453392481988,0.015871451545259475,0.0074221557098122365,7.655906890660579e-05
h001_k5_removed,0.0,239,2.39,-0.08785236415239599,0.08785236415239599,0.014164284560910071,0.004194366844350879,2.3891912794381197e-05
h001_k5_removed,0.0,240,2.4,0.09315032303454027,0.09315032303454027,0.019635775484910144,0.0018210729084168341,4.439756819315997e-06
h001_k5_removed,0.0,241,2.41,-0.09648196236386905,0.09648196236386905,0.02110580828894542,0.00025647082757285233,9.645977711229391e-08
h001_k5_removed,0.0,242,2.42,0.10129662390625527,0.10129662390625527,0.030657186667155927,0.0007153575140731867,6.214498260177087e-07
h001_k5_removed,0.0,243,2.43,-0.10288298605945037,0.10288298605945037,0.03460958988073455,0.0016696951768108842,3.4468986242689737e-06
h001_k5_removed,0.0,244,2.44,0.10630361624310249,0.10630361624310249,0.043450416493036936,0.0023769680729000472,7.019839051273835e-06
h001_k5_removed,0.0,245,2.45,-0.10470831637556524,0.10470831637556524,0.043760379415231546,0.0036517606240242004,1.670570813824335e-05
h001_k5_removed,0.0,246,2.46,0.10524996241884635,0.10524996241884635,0.053046939564050086,0.004604665335626751,2.6697293726805037e-05
h001_k5_removed,0.0,247,2.47,-0.09802194639158696,0.09802194639158696,0.05356397791673729,0.00685485334533631,5.9811994462463095e-05
h001_k5_removed,0.0,248,2.48,0.09387970288745139,0.09387970288745139,0.05571200301478187,0.008355929096454174,8.978831407357543e-05
h001_k5_removed,0.0,249,2.49,-0.08199006937864248,0.08199006937864248,0.056579414082008894,0.010989363228214071,0.0001575472551647794
h001_k5_removed,0.0,250,2.5,0.07512403074761312,0.07512403074761312,0.05378663937975319,0.012198515068469196,0.00019665602002914365
h001_k5_removed,0.0,251,2.5100000000000002,-0.06188780094283901,0.06188780094283901,0.0522369002923979,0.014001369698696968,0.00026232461579675927
h001_k5_removed,0.0,252,2.52,0.05342636680882952,0.05342636680882952,0.04862933715712371,0.01450944724534637,0.0002846142389808099
h001_k5_removed,0.0,253,2.5300000000000002,-0.037591516027213945,0.037591516027213945,0.04939261677887271,0.015600153696995035,0.00033142900592703805
h001_k5_removed,0.0,254,2.54,0.02728105318469222,0.02728105318469222,0.04530888488232333,0.015595629429207726,0.00033355228183512206
h001_k5_removed,0.0,255,2.5500000000000003,-0.008975267855904974,0.008975267855904974,0.045755089087104246,0.016033340462125425,0.00035382940083279735
h001_k5_removed,0.0,256,2.56,-0.0012629232294993778,0.0012629232294993778,0.04170066558370182,0.015222527655290714,0.0003200330097188096
h001_k5_removed,0.0,257,2.57,0.019970958921466206,0.019970958921466206,0.04161390812722748,0.014759207296469474,0.00030022908718086035
h001_k5_removed,0.0,258,2.58,-0.02825626118549375,0.02825626118549375,0.036443724715632286,0.013148226634442406,0.0002378031546135007
h001_k5_removed,0.0,259,2.59,0.04418421589227793,0.04418421589227793,0.03501454242923306,0.011719030179729374,0.00018737482522607215
h001_k5_removed,0.0,260,2.6,-0.04999014864574953,0.04999014864574953,0.030223838422838992,0.009637919055687377,0.00012557260189457512
h001_k5_removed,0.0,261,2.61,0.06353768978341649,0.06353768978341649,0.029036354902025243,0.007904297475253909,8.337804950138052e-05
h001_k5_removed,0.0,262,2.62,-0.06727695214107687,0.06727695214107687,0.022367523873961428,0.005706044605517104,4.293645007005384e-05
h001_k5_removed,0.0,263,2.63,0.07628256134652465,0.07628256134652465,0.01576277539707377,0.003759626778712627,1.841138253947646e-05
h001_k5_removed,0.0,264,2.64,-0.0794724682214057,0.0794724682214057,0.007840175492994823,0.0018680973158678087,4.498871329577142e-06
h001_k5_removed,0.0,265,2.65,0.08535659875151605,0.08535659875151605,0.012812826665424114,0.0005451143569902519,3.846469259702804e-07
h001_k5_removed,0.0,266,2.66,-0.0889405200286483,0.0889405200286483,0.017260058632475577,0.0002800131383875216,9.424528565183247e-08
h001_k5_removed,0.0,267,2.67,0.0942355587587343,0.0942355587587343,0.028346051581123057,0.0009293000967130121,1.0624122021169314e-06
h001_k5_removed,0.0,268,2.68,-0.0963746598768465,0.0963746598768465,0.03324366267972272,0.0017161791735920157,3.648615453325011e-06
h001_k5_removed,0.0,269,2.69,0.10069326966354859,0.10069326966354859,0.045338367074641485,0.002483565921627593,7.666976489752135e-06
h001_k5_removed,0.0,270,2.7,-0.09943055233121857,0.09943055233121857,0.04542727598639884,0.003970942417920538,1.9777262106655967e-05
h001_k5_removed,0.0,271,2.71,0.10122111336407595,0.10122111336407595,0.054656983040101005,0.005028613571238983,3.1903619199137035e-05
h001_k5_removed,0.0,272,2.72,-0.09592811159441585,0.09592811159441585,0.05537911821564143,0.007522667782591834,7.225247253405911e-05
h001_k5_removed,0.0,273,2.73,0.09393135960852113,0.09393135960852113,0.057533602551795474,0.009242661761676364,0.00011032339188076153
h001_k5_removed,0.0,274,2.74,-0.0858183418759481,0.0858183418759481,0.059609681979720434,0.012383910900456046,0.00020118738063252138
h001_k5_removed,0.0,275,2.75,0.08075949142113564,0.08075949142113564,0.058132251989165544,0.01448084707356008,0.00027953629270178993
h001_k5_removed,0.0,276,2.7600000000000002,-0.07080720677788453,0.07080720677788453,0.05847884717507043,0.017717046432968207,0.00042586052895351957
h001_k5_removed,0.0,277,2.77,0.062199989581598336,0.062199989581598336,0.056671676000367224,0.020308012130530663,0.0005701791151819253
h001_k5_removed,0.0,278,2.7800000000000002,-0.04795268590733978,0.04795268590733978,0.0594109820890426,0.024107782247480482,0.0008205150110473308
h001_k5_removed,0.0,279,2.79,0.0352922119629049,0.0352922119629049,0.05732479194467786,0.027045703954202516,0.0010591859585288297
h001_k5_removed,0.0,280,2.8000000000000003,-0.016574619708145708,0.016574619708145708,0.05714702431992158,0.03055771066208306,0.0013880622398301642
h001_k5_removed,0.0,281,2.81,0.003071778252192457,0.003071778252192457,0.05284098665484077,0.032428464097975174,0.001611514189870569
h001_k5_removed,0.0,282,2.82,0.016435885177661827,0.016435885177661827,0.05184636769150632,0.03388992819814311,0.0018050125327931136
h001_k5_removed,0.0,283,2.83,-0.027354074136128073,0.027354074136128073,0.04828297976742201,0.03388372223258877,0.0018476288578917074
h001_k5_removed,0.0,284,2.84,0.044991015713185194,0.044991015713185194,0.045805413409090966,0.03326609762543837,0.0018076129300292408
h001_k5_removed,0.0,285,2.85,-0.05207293847310548,0.05207293847310548,0.041768532742988466,0.03138706002256202,0.0016234669145938402
h001_k5_removed,0.0,286,2.86,0.06655431640414888,0.06655431640414888,0.03891779463231111,0.029137818024102917,0.0013954190696276114
h001_k5_removed,0.0,287,2.87,-0.07105401631527261,0.07105401631527261,0.034327360793830614,0.025684542085241922,0.0010745001706203312
h001_k5_removed,0.0,288,2.88,0.0811884972749081,0.0811884972749081,0.030437109386557044,0.021945819726380978,0.0007687660188025457
h001_k5_removed,0.0,289,2.89,-0.084738640216998,0.084738640216998,0.024519686064139724,0.01717123948102935,0.0004592031010109008
h001_k5_removed,0.0,290,2.9,0.09234511340710587,0.09234511340710587,0.025815607041392765,0.012667882702924578,0.0002415635851947448
h001_k5_removed,0.0,291,2.91,-0.09579178986348302,0.09579178986348302,0.02293668677877891,0.008071266237237296,9.488085163544352e-05
h001_k5_removed,0.0,292,2.92,0.10235570788324946,0.10235570788324946,0.02990915031555822,0.0044264267187587815,2.7679808756743047e-05
h001_k5_removed,0.0,293,2.93,-0.10546866808056024,0.10546866808056024,0.028566155166580218,0.0015707955500711065,3.4789298111532224e-06
h001_k5_removed,0.0,294,2.94,0.11111154109234994,0.11111154109234994,0.041621648584607866,0.00030195385493062205,9.680624456350035e-08
h001_k5_removed,0.0,295,2.95,-0.11146898899299018,0.11146898899299018,0.042859059553729394,0.002087908137691473,5.3666069813216805e-06
h001_k5_removed,0.0,296,2.96,0.11448683296364312,0.11448683296364312,0.05308125021240731,0.0032402228506347324,1.3075102674003215e-05
h001_k5_removed,0.0,297,2.97,-0.11021735365906266,0.11021735365906266,0.05164281545213929,0.00545593578410512,3.755390940023475e-05
h001_k5_removed,0.0,298,2.98,0.10933539037647841,0.10933539037647841,0.05669660637407476,0.0069851589287062065,6.217701516648569e-05
h001_k5_removed,0.0,299,2.99,-0.10081870950616738,0.10081870950616738,0.057814942556945324,0.00974643867035855,0.00012280811691239954
h001_k5_removed,0.0,300,3.0,0.09651939203525547,0.09651939203525547,0.058154066727748456,0.011676118144091202,0.00017866443837155643
h001_k5_removed,0.0,301,3.0100000000000002,-0.08452915081157232,0.08452915081157232,0.05845682863856164,0.014634538267282575,0.00028528235988359264
h001_k5_removed,0.0,302,3.02,0.0771565836106527,0.0771565836106527,0.05721262977404789,0.016862337615097832,0.00038497176599301274
h001_k5_removed,0.0,303,3.0300000000000002,-0.0598485506075051,0.0598485506075051,0.05685171936211806,0.02011695051273188,0.0005581376484741778
h001_k5_removed,0.0,304,3.04,0.05050687272581911,0.05050687272581911,0.05443033227185962,0.022141986829286052,0.0006902155986310207
h001_k5_removed,0.0,305,3.0500000000000003,-0.03072133410751396,0.03072133410751396,0.053968444179533975,0.02438172875231694,0.0008529620702724799
h001_k5_removed,0.0,306,3.06,0.021353699692828656,0.021353699692828656,0.04922115044120198,0.02515600755446016,0.000925343459211184
h001_k5_removed,0.0,307,3.0700000000000003,-0.0007813713702491676,0.0007813713702491676,0.048019504684452076,0.02570964907122524,0.0009788281368528341
h001_k5_removed,0.0,308,3.08,-0.009597798617376786,0.009597798617376786,0.04427667577717978,0.025259764621108915,0.0009538721706055375
h001_k5_removed,0.0,309,3.09,0.032466675880768486,0.032466675880768486,0.04295702766342928,0.024722449153044508,0.000916815198327726
h001_k5_removed,0.0,310,3.1,-0.041865536773149456,0.041865536773149456,0.03884183162265801,0.022802006893517583,0.0007809902827517704
h001_k5_removed,0.0,311,3.11,0.06119311705227781,0.06119311705227781,0.03581785402250106,0.02063195742112381,0.0006348945311593833
h001_k5_removed,0.0,312,3.12,-0.06709302090368227,0.06709302090368227,0.03007737682926837,0.017113747475291763,0.0004323670612937982
h001_k5_removed,0.0,313,3.13,0.07961500974271796,0.07961500974271796,0.0253655626150637,0.013603551811328276,0.0002678412518823375
h001_k5_removed,0.0,314,3.14,-0.08342688675058842,0.08342688675058842,0.01851596082049905,0.009468299216579178,0.00012703638830136656
h001_k5_removed,0.0,315,3.15,0.09149343728545084,0.09149343728545084,0.01607470951046743,0.005994111441948109,4.960200369955042e-05
h001_k5_removed,0.0,316,3.16,-0.0953164598041006,0.0953164598041006,0.015623941789091007,0.003006344356270908,1.2219221147959777e-05
h001_k5_removed,0.0,317,3.17,0.10194725017877751,0.10194725017877751,0.024147068332126955,0.0009643140830564269,1.2617350591173318e-06
h001_k5_removed,0.0,318,3.18,-0.10540690411717824,0.10540690411717824,0.028794405461307068,0.0004891240892905878,2.8163210295274056e-07
h001_k5_removed,0.0,319,3.19,0.11102882309479609,0.11102882309479609,0.042991232165379215,0.0015425597444841041,2.9278282499932207e-06
h001_k5_removed,0.0,320,3.2,-0.1108469158957212,0.1108469158957212,0.04667406320100102,0.0032528484121666064,1.3189652701978611e-05
h001_k5_removed,0.0,321,3.21,0.11351452194694117,0.11351452194694117,0.05496307165169818,0.00445242163782273,2.4897441286571848e-05
h001_k5_removed,0.0,322,3.22,-0.10973364124941912,0.10973364124941912,0.05296538408094878,0.006699184119134729,5.706942099022273e-05
h001_k5_removed,0.0,323,3.23,0.1090182942270416,0.1090182942270416,0.05733148846834628,0.008439544147918228,9.150657611304731e-05
h001_k5_removed,0.0,324,3.24,-0.10171609789453896,0.10171609789453896,0.059848898411486134,0.011534329939811768,0.0001736086973922261
h001_k5_removed,0.0,325,3.25,0.09679842358752316,0.09679842358752316,0.06268792647135131,0.014319223952436271,0.0002717721889901662
h001_k5_removed,0.0,326,3.2600000000000002,-0.08498396177857762,0.08498396177857762,0.062010734955833605,0.01865632965752281,0.0004715721386128536
h001_k5_removed,0.0,327,3.27,0.07605906409641604,0.07605906409641604,0.060959557141047394,0.022419600195700877,0.0006979091469723666
h001_k5_removed,0.0,328,3.2800000000000002,-0.059962694162827235,0.059962694162827235,0.06212447923498077,0.027411849364844934,0.001074728876047782
h001_k5_removed,0.0,329,3.29,0.04897424569205676,0.04897424569205676,0.05871739959209254,0.03119290952494253,0.0014402589962646192
h001_k5_removed,0.0,330,3.3000000000000003,-0.03144067434428553,0.03144067434428553,0.05725043554996341,0.03494314813770822,0.0018724063949601653
h001_k5_removed,0.0,331,3.31,0.019845624796693682,0.019845624796693682,0.055494662205779165,0.03742970640710448,0.002229065958753671
h001_k5_removed,0.0,332,3.3200000000000003,0.00021469986849502465,0.00021469986849502465,0.054782168525058905,0.03973255981160274,0.0025977907890299234
h001_k5_removed,0.0,333,3.33,-0.012286853482535822,0.012286853482535822,0.052090147662179204,0.04095691651573631,0.002856639279911334
h001_k5_removed,0.0,334,3.34,0.03431502652959794,0.03431502652959794,0.05060494681428044,0.042048975898593625,0.003101269422955038
h001_k5_removed,0.0,335,3.35,-0.0428244578056577,0.0428244578056577,0.048059757661005245,0.04140926123492039,0.003103472144877282
h001_k5_removed,0.0,336,3.36,0.059351353397523766,0.059351353397523766,0.046128385343666985,0.04043788315203232,0.0030183468677009596
h001_k5_removed,0.0,337,3.37,-0.06397261726905565,0.06397261726905565,0.04241039587300666,0.0379227228441969,0.002695730606171453
h001_k5_removed,0.0,338,3.38,0.07592957667213485,0.07592957667213485,0.03973357855230183,0.03544491997537583,0.002347771122769522
h001_k5_removed,0.0,339,3.39,-0.07914247959673544,0.07914247959673544,0.03543299505961103,0.03163508984226537,0.0018535403476811593
h001_k5_removed,0.0,340,3.4,0.08807719306024582,0.08807719306024582,0.031826703226591896,0.027822116252716387,0.0013956827971290935
h001_k5_removed,0.0,341,3.41,-0.0904697674517024,0.0904697674517024,0.034964182858442334,0.02273573785347433,0.000903905403409776
h001_k5_removed,0.0,342,3.42,0.09763403304074175,0.09763403304074175,0.04203020122274115,0.017795072136519652,0.0005298604643062178
h001_k5_removed,0.0,343,3.43,-0.09856377168513558,0.09856377168513558,0.04329368303701671,0.01193146744473659,0.00022945802663819936
h001_k5_removed,0.0,344,3.44,0.10395760988662794,0.10395760988662794,0.05091740581033311,0.007127378975365931,7.845652883917067e-05
h001_k5_removed,0.0,345,3.45,-0.10292474198794888,0.10292474198794888,0.046863173083060664,0.002664462565961732,1.1159331130836163e-05
h001_k5_removed,0.0,346,3.46,0.1064129087046618,0.1064129087046618,0.0524502002659386,0.00018916289819584958,5.961270755901964e-08
h001_k5_removed,0.0,347,3.47,-0.10462392962955396,0.10462392962955396,0.04441885833887135,0.0021067276976528544,5.377180845913218e-06
h001_k5_removed,0.0,348,3.48,0.10632086910006397,0.10632086910006397,0.05379349966406127,0.003440686200889604,1.471882532374723e-05
h001_k5_removed,0.0,349,3.49,-0.10109475170123192,0.10109475170123192,0.04917847983735694,0.0053884188364649935,3.6649659167440765e-05
h001_k5_removed,0.0,350,3.5,0.09907674008998743,0.09907674008998743,0.05676953055426786,0.006945247984703513,6.145358849793709e-05
h001_k5_removed,0.0,351,3.5100000000000002,-0.08756069962344566,0.08756069962344566,0.05737429380044772,0.00966551545043868,0.00012075138781077225
h001_k5_removed,0.0,352,3.52,0.08235664377635321,0.08235664377635321,0.056655968674501074,0.011405156488983848,0.00017040725583855124
h001_k5_removed,0.0,353,3.5300000000000002,-0.06625692743861862,0.06625692743861862,0.056881167496053923,0.014023304722831507,0.0002615255136267306
h001_k5_removed,0.0,354,3.54,0.059355821888768014,0.059355821888768014,0.052676611138812626,0.015545165180010426,0.00032622648516338976
h001_k5_removed,0.0,355,3.5500000000000003,-0.0392497683740322,0.0392497683740322,0.051759702392408694,0.017318335795519574,0.0004104161353544587
h001_k5_removed,0.0,356,3.56,0.030690326012461057,0.030690326012461057,0.04844156618054887,0.018001368595364886,0.0004490080425712371
h001_k5_removed,0.0,357,3.5700000000000003,-0.005788033917193243,0.005788033917193243,0.04749311574016085,0.018609597234631386,0.00048422666890780754
h001_k5_removed,0.0,358,3.58,-0.0037312111345450686,0.0037312111345450686,0.04199092555205084,0.01768739191133881,0.0004405755726194468
h001_k5_removed,0.0,359,3.59,0.030247769379993388,0.030247769379993388,0.03856362948259252,0.01639750942520632,0.00037879514066132435
h001_k5_removed,0.0,360,3.6,-0.03754935276202351,0.03754935276202351,0.02964288554909984,0.013335401355311428,0.0002499155510016543
h001_k5_removed,0.0,361,3.61,0.05854780110640008,0.05854780110640008,0.025082374358572152,0.010305418884962772,0.00014718098954051912
h001_k5_removed,0.0,362,3.62,-0.0642053789772852,0.0642053789772852,0.016603228659765486,0.006759835902711846,6.236409860784212e-05
h001_k5_removed,0.0,363,3.63,0.08065659240964489,0.08065659240964489,0.012780805644131643,0.004209356324765451,2.3622783594731364e-05
h001_k5_removed,0.0,364,3.64,-0.08548750691233321,0.08548750691233321,0.009375931568529958,0.0020018571088184878,5.260891914823344e-06
h001_k5_removed,0.0,365,3.65,0.09722998419653718,0.09722998419653718,0.013645716356447199,0.0006686626436632232,5.845086771628262e-07
h001_k5_removed,0.0,366,3.66,-0.10092108981733722,0.10092108981733722,0.02099926899147342,0.0003684502927601516,1.6276096130359056e-07
h001_k5_removed,0.0,367,3.67,0.10934296912011093,0.10934296912011093,0.03188355793558228,0.0010294369065740687,1.303217421743031e-06
h001_k5_removed,0.0,368,3.68,-0.11129122040896919,0.11129122040896919,0.03995937716515484,0.002258285338718111,6.328761412594334e-06
h001_k5_removed,0.0,369,3.69,0.11726977232657962,0.11726977232657962,0.05110232711894846,0.0031818991217329082,1.2626635552395416e-05
h001_k5_removed,0.0,370,3.7,-0.11577744618314273,0.11577744618314273,0.05288812669493456,0.005354250122354224,3.6144015082107694e-05
h001_k5_removed,0.0,371,3.71,0.1178318285011849,0.1178318285011849,0.062303037541206606,0.007323006191339536,6.82939203108439e-05
h001_k5_removed,0.0,372,3.72,-0.11171728534952219,0.11171728534952219,0.06391751597505846,0.011167209037948865,0.00016165987151776052
h001_k5_removed,0.0,373,3.73,0.10785963213756875,0.10785963213756875,0.07075315910805716,0.015276023955702456,0.0003083330562528949
h001_k5_removed,0.0,374,3.74,-0.09519638136982886,0.09519638136982886,0.07034857109392305,0.022531438735657636,0.0006922562106445706
h001_k5_removed,0.0,375,3.75,0.08456802189956798,0.08456802189956798,0.07207172204513737,0.03007023526995878,0.0012838343921901454
h001_k5_removed,0.0,376,3.7600000000000002,-0.06814116935122815,0.06814116935122815,0.06973097956990396,0.039584946542169486,0.002354207145959903
h001_k5_removed,0.0,377,3.77,0.056109700299019634,0.056109700299019634,0.06840794328550362,0.04731658264764623,0.0036082918803543077
h001_k5_removed,0.0,378,3.7800000000000002,-0.041708756632215,0.041708756632215,0.06486001267171794,0.053729826927048654,0.005055195898479773
h001_k5_removed,0.0,379,3.79,0.03001329067058507,0.03001329067058507,0.06455466681649541,0.05806018031465772,0.006473044922790485
h001_k5_removed,0.0,380,3.8000000000000003,-0.014010206871836496,0.014010206871836496,0.06300876784285075,0.06088881145272542,0.007883745262286758
h001_k5_removed,0.0,381,3.81,0.0021238127764907997,0.0021238127764907997,0.061891387914584976,0.061891387914584976,0.009131854557323968
h001_k5_removed,0.0,382,3.8200000000000003,0.01660218963683733,0.01660218963683733,0.06181667811392201,0.06181667811392201,0.010301974688882458
h001_k5_removed,0.0,383,3.83,-0.026027322682102165,0.026027322682102165,0.05989178841437679,0.05989178841437679,0.011148233368784299
h001_k5_removed,0.0,384,3.84,0.04442087701864575,0.04442087701864575,0.059723526023292006,0.059723526023292006,0.011886017908720774
h001_k5_removed,0.0,385,3.85,-0.049527393403626406,0.049527393403626406,0.05904411948866282,0.05904411948866282,0.012225794161639249
h001_k5_removed,0.0,386,3.86,0.06448847006977797,0.06448847006977797,0.05772618613001312,0.05772618613001312,0.012496643573123791
h001_k5_removed,0.0,387,3.87,-0.0662502845637336,0.0662502845637336,0.05634011662157075,0.05634011662157075,0.012397865943562764
h001_k5_removed,0.0,388,3.88,0.0763340535670374,0.0763340535670374,0.056051502029825395,0.056051502029825395,0.012284191496781314
h001_k5_removed,0.0,389,3.89,-0.07413460404431627,0.07413460404431627,0.06226822923823146,0.05466650271651641,0.011786180668232551
h001_k5_removed,0.0,390,3.9,0.0776854426252016,0.0776854426252016,0.07059440955524535,0.05286499979456678,0.011292187790756506
h001_k5_removed,0.0,391,3.91,-0.06846065461789078,0.06846065461789078,0.0781922033172723,0.050279866285615385,0.010293321780565056
h001_k5_removed,0.0,392,3.92,0.06376656976737027,0.06376656976737027,0.08111184502828082,0.04874293390954284,0.009350798998455508
h001_k5_removed,0.0,393,3.93,-0.04981081071119805,0.04981081071119805,0.08199870248561154,0.04621188674938823,0.008065695205107113
h001_k5_removed,0.0,394,3.94,0.04095310229697894,0.04095310229697894,0.07946176942487113,0.04334130280799555,0.006934983731928593
h001_k5_removed,0.0,395,3.95,-0.028755392812745875,0.028755392812745875,0.07763514917512684,0.03991804243998255,0.005746314705672847
h001_k5_removed,0.0,396,3.96,0.019684284032193876,0.019684284032193876,0.0778120647841967,0.036441690751601426,0.004713770196196377
h001_k5_removed,0.0,397,3.97,-0.00854983174855721,0.00854983174855721,0.0738109298570024,0.03258597479613722,0.0037078968048563955
h001_k5_removed,0.0,398,3.98,-0.0008545924412943235,0.0008545924412943235,0.07388663907896056,0.02858627392284935,0.0028172436585277108
h001_k5_removed,0.0,399,3.99,0.01425709241328961,0.01425709241328961,0.07149360130463343,0.024096870499221008,0.0019951594376374253
