label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank1_full,1.0,0.11578513683838942,145,2.9,-5.751846915424963e-12,5.751846915424963e-12,0.10545634760427385,0.018316713997463846,0.0008189837232941295
h002_k20_rank1_full,1.0,0.11578513683838942,146,2.92,2.8831242948612612e-12,2.8831242948612612e-12,0.10690877920037307,0.007044591351971895,0.00038854349762762946
h002_k20_rank1_full,1.0,0.11578513683838942,147,2.94,-3.8176579952864387e-13,3.8176579952864387e-13,0.11560800127431485,0.005396429704119932,0.0003150514468583272
h002_k20_rank1_full,1.0,0.11578513683838942,148,2.96,1.0511660986090021e-12,1.0511660986090021e-12,0.08183769582480775,0.00936941086322658,0.00044812531043859037
h002_k20_rank1_full,1.0,0.11578513683838942,149,2.98,1.0812765613432695e-12,1.0812765613432695e-12,0.04631344046862312,0.011933080984287005,0.0005977295329972549
h002_k20_rank1_full,1.0,0.11578513683838942,150,3.0,-1.1428358259735205e-14,1.1428358259735205e-14,0.04710293262378776,0.009629475690940583,0.0005792928955275636
h002_k20_rank1_full,1.0,0.11578513683838942,151,3.02,-2.4107590923527766e-12,2.4107590923527766e-12,0.10000651784353945,0.009709521113112612,0.0005322163318086649
h002_k20_rank1_full,1.0,0.11578513683838942,152,3.04,2.948880722941638e-12,2.948880722941638e-12,0.13558879733387927,0.009738138659801707,0.0006454956748732837
h002_k20_rank1_full,1.0,0.11578513683838942,153,3.06,4.652923879522319e-12,4.652923879522319e-12,0.1061393326180152,0.02323311476695261,0.0012696340164745955
h002_k20_rank1_full,1.0,0.11578513683838942,154,3.08,-1.8284714020655457e-12,1.8284714020655457e-12,0.09527152472172598,0.0421936106761449,0.003124567168361401
h002_k20_rank1_full,1.0,0.11578513683838942,155,3.1,1.8507868848605113e-12,1.8507868848605113e-12,0.07804298863676708,0.05557375738683468,0.0055863968084272075
h002_k20_rank1_full,1.0,0.11578513683838942,156,3.12,1.7614850550407013e-12,1.7614850550407013e-12,0.09285122894653028,0.056642522763726416,0.0066329802419982774
h002_k20_rank1_full,1.0,0.11578513683838942,157,3.14,8.910511217763428e-13,8.910511217763428e-13,0.14833969642519665,0.04643299101481022,0.005346918854470274
h002_k20_rank1_full,1.0,0.11578513683838942,158,3.16,4.090911637222305e-12,4.090911637222305e-12,0.12579599042228182,0.02801130033645521,0.0027813180233828227
h002_k20_rank1_full,1.0,0.11578513683838942,159,3.18,-2.018418418514578e-12,2.018418418514578e-12,0.11936955756735312,0.01549073355827997,0.0012573698049072996
h002_k20_rank1_full,1.0,0.11578513683838942,160,3.2,6.033660550353037e-12,6.033660550353037e-12,0.09363726964494083,0.009132200830116644,0.0007393289307593393
h002_k20_rank1_full,1.0,0.11578513683838942,161,3.22,1.5642266128212956e-12,1.5642266128212956e-12,0.05599843912177528,0.009095685167953253,0.0006585626775950663
